Direction,Date,US Port,HS Code 2 Digit,Ship Line Name,Vessel Name,TEUS
I,6/23/18,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,AS CLEOPATRA,4
I,6/23/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,K BREEZE,6
I,6/23/18,PT EVERGLADES,73,KING OCEAN SERVICES,K BREEZE,3
I,6/23/18,PT EVERGLADES,70,MEDITERRANEAN SHIPPING COMPANY,AS CLEOPATRA,0
I,6/23/18,PT EVERGLADES,3,CROWLEY LINER SERVICES,K BREEZE,4
I,6/23/18,PT EVERGLADES,10,MEDITERRANEAN SHIPPING COMPANY,AS CLEOPATRA,2
I,6/23/18,PT EVERGLADES,56,CROWLEY LINER SERVICES,K BREEZE,2.25
I,6/23/18,PT EVERGLADES,62,KING OCEAN SERVICES,K BREEZE,15.89
I,6/23/18,PT EVERGLADES,87,MEDITERRANEAN SHIPPING COMPANY,AS CLEOPATRA,1.75
I,6/23/18,PT EVERGLADES,8,MEDITERRANEAN SHIPPING COMPANY,AS CLEOPATRA,6
I,6/23/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,K BREEZE,64.42
I,6/23/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,SEA EXPRESS II,0
I,6/23/18,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,AS CLEOPATRA,4
I,6/23/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CAPE EXPRESS,0
I,6/23/18,PT EVERGLADES,52,CROWLEY LINER SERVICES,K BREEZE,1.53
I,6/23/18,PT EVERGLADES,,KING OCEAN SERVICES,K BREEZE,2.25
I,6/23/18,PT EVERGLADES,3,MEDITERRANEAN SHIPPING COMPANY,AS CLEOPATRA,10
I,6/23/18,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,AS CLEOPATRA,7.01
I,6/23/18,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,AS CLEOPATRA,15
I,6/23/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,K BREEZE,4.49
I,6/23/18,PT EVERGLADES,86,KING OCEAN SERVICES,DELPHINUS,0
I,6/23/18,PT EVERGLADES,27,KING OCEAN SERVICES,K BREEZE,17.5
I,6/23/18,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,AS CLEOPATRA,3
I,6/23/18,PT EVERGLADES,94,CROWLEY LINER SERVICES,K BREEZE,0.01
I,6/24/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,PAVO J,7.05
I,6/24/18,PT EVERGLADES,62,ANTILLEAN LINES,PAVO J,6
I,6/24/18,PT EVERGLADES,82,HAPAG LLOYD,CHARLESTON EXPRESS,0.1
I,6/24/18,PT EVERGLADES,68,HAPAG LLOYD,CHARLESTON EXPRESS,2
I,6/24/18,PT EVERGLADES,69,HAPAG LLOYD,CHARLESTON EXPRESS,1
I,6/24/18,PT EVERGLADES,48,OCEAN NETWORK EXPRESS,CHARLESTON EXPRESS,2
I,6/24/18,PT EVERGLADES,73,YANG MING LINE,CHARLESTON EXPRESS,5
I,6/24/18,PT EVERGLADES,83,HAPAG LLOYD,CHARLESTON EXPRESS,2.59
I,6/24/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,PAVO J,17.85
I,6/24/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,PAVO J,26.41
I,6/24/18,PT EVERGLADES,,HAPAG LLOYD,CHARLESTON EXPRESS,6.35
I,6/24/18,PT EVERGLADES,39,HAPAG LLOYD,CHARLESTON EXPRESS,9.48
I,6/24/18,PT EVERGLADES,61,HAPAG LLOYD,CHARLESTON EXPRESS,0.58
I,6/24/18,PT EVERGLADES,73,CROWLEY LINER SERVICES,PAVO J,4
I,6/24/18,PT EVERGLADES,73,HAPAG LLOYD,CHARLESTON EXPRESS,1.43
I,6/24/18,PT EVERGLADES,33,CROWLEY LINER SERVICES,PAVO J,3
I,6/24/18,PT EVERGLADES,30,HAPAG LLOYD,CHARLESTON EXPRESS,0.43
I,6/24/18,PT EVERGLADES,49,HAPAG LLOYD,CHARLESTON EXPRESS,0.93
I,6/24/18,PT EVERGLADES,21,CROWLEY LINER SERVICES,PAVO J,2
I,6/24/18,PT EVERGLADES,59,HAPAG LLOYD,CHARLESTON EXPRESS,2
I,6/24/18,PT EVERGLADES,94,YANG MING LINE,CHARLESTON EXPRESS,1
I,6/24/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,PAVO J,2.83
I,6/24/18,PT EVERGLADES,63,HAPAG LLOYD,CHARLESTON EXPRESS,2
I,6/24/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,18
I,6/24/18,PT EVERGLADES,84,HAPAG LLOYD,CHARLESTON EXPRESS,41.95
I,6/24/18,PT EVERGLADES,33,OCEAN NETWORK EXPRESS,CHARLESTON EXPRESS,2
I,6/24/18,PT EVERGLADES,8,SEALAND,CAP REINGA,2
I,6/24/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,PAVO J,0.5
I,6/24/18,PT EVERGLADES,52,CROWLEY LINER SERVICES,PAVO J,10.78
I,6/24/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,PAVO J,1.59
I,6/24/18,PT EVERGLADES,70,HAPAG LLOYD,CHARLESTON EXPRESS,0.31
I,6/24/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,PAVO J,2.68
I,6/24/18,PT EVERGLADES,28,CROWLEY LINER SERVICES,PAVO J,7.22
I,6/24/18,PT EVERGLADES,87,HAPAG LLOYD,CHARLESTON EXPRESS,3.41
I,6/24/18,PT EVERGLADES,38,HAPAG LLOYD,CHARLESTON EXPRESS,2
I,6/24/18,PT EVERGLADES,44,HAPAG LLOYD,CHARLESTON EXPRESS,8
I,6/24/18,PT EVERGLADES,15,CROWLEY LINER SERVICES,PAVO J,0.59
I,6/24/18,PT EVERGLADES,33,YANG MING LINE,CHARLESTON EXPRESS,3.5
I,6/24/18,PT EVERGLADES,92,HAPAG LLOYD,CHARLESTON EXPRESS,1
I,6/24/18,PT EVERGLADES,8,AMERICAN PRESIDENT LINES,CAP REINGA,12
I,6/24/18,PT EVERGLADES,20,SEALAND,CAP REINGA,0.06
I,6/24/18,PT EVERGLADES,90,HAPAG LLOYD,CHARLESTON EXPRESS,10
I,6/24/18,PT EVERGLADES,48,HAPAG LLOYD,CHARLESTON EXPRESS,0.23
I,6/24/18,PT EVERGLADES,3,HAPAG LLOYD,CHARLESTON EXPRESS,2
I,6/24/18,PT EVERGLADES,22,HAPAG LLOYD,CHARLESTON EXPRESS,46.55
I,6/24/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,PEGASUS J,18
I,6/24/18,PT EVERGLADES,22,OCEAN NETWORK EXPRESS,CHARLESTON EXPRESS,2
I,6/24/18,PT EVERGLADES,19,CROWLEY LINER SERVICES,PAVO J,0.41
I,6/24/18,PT EVERGLADES,39,YANG MING LINE,CHARLESTON EXPRESS,5
I,6/24/18,PT EVERGLADES,40,OCEAN NETWORK EXPRESS,CHARLESTON EXPRESS,2
I,6/24/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,PAVO J,130.95
I,6/24/18,PT EVERGLADES,72,HAPAG LLOYD,CHARLESTON EXPRESS,1
I,6/24/18,PT EVERGLADES,22,YANG MING LINE,CHARLESTON EXPRESS,10
I,6/24/18,PT EVERGLADES,68,CROWLEY LINER SERVICES,PAVO J,11.25
I,6/24/18,PT EVERGLADES,18,HAPAG LLOYD,CHARLESTON EXPRESS,31
I,6/24/18,PT EVERGLADES,42,CROWLEY LINER SERVICES,PAVO J,3.45
I,6/24/18,PT EVERGLADES,97,HAPAG LLOYD,CHARLESTON EXPRESS,0.13
I,6/24/18,PT EVERGLADES,42,HAPAG LLOYD,CHARLESTON EXPRESS,2
I,6/24/18,PT EVERGLADES,52,HAPAG LLOYD,CHARLESTON EXPRESS,0.2
I,6/24/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,PAVO J,7.55
I,6/24/18,PT EVERGLADES,19,OCEAN NETWORK EXPRESS,CHARLESTON EXPRESS,1.75
I,6/24/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,PAVO J,16
I,6/24/18,PT EVERGLADES,95,HAPAG LLOYD,CHARLESTON EXPRESS,0.15
I,6/24/18,PT EVERGLADES,33,HAPAG LLOYD,CHARLESTON EXPRESS,7.58
I,6/24/18,PT EVERGLADES,85,HAPAG LLOYD,CHARLESTON EXPRESS,0.26
I,6/24/18,PT EVERGLADES,15,HAPAG LLOYD,CHARLESTON EXPRESS,1
I,6/24/18,PT EVERGLADES,57,HAPAG LLOYD,CHARLESTON EXPRESS,4
I,6/24/18,PT EVERGLADES,,CROWLEY LINER SERVICES,PAVO J,18.32
I,6/24/18,PT EVERGLADES,76,HAPAG LLOYD,CHARLESTON EXPRESS,2
I,6/24/18,PT EVERGLADES,94,HAPAG LLOYD,CHARLESTON EXPRESS,0.85
I,6/24/18,PT EVERGLADES,9,OCEAN NETWORK EXPRESS,CHARLESTON EXPRESS,2
I,6/24/18,PT EVERGLADES,70,SEALAND,CAP REINGA,0.94
I,6/24/18,PT EVERGLADES,25,HAPAG LLOYD,CHARLESTON EXPRESS,5
I,6/24/18,PT EVERGLADES,34,HAPAG LLOYD,CHARLESTON EXPRESS,2.1
I,6/24/18,PT EVERGLADES,89,HAPAG LLOYD,CHARLESTON EXPRESS,0.45
I,6/24/18,PT EVERGLADES,19,HAPAG LLOYD,CHARLESTON EXPRESS,16.1
I,6/24/18,PT EVERGLADES,48,CROWLEY LINER SERVICES,PAVO J,2
I,6/24/18,PT EVERGLADES,67,CROWLEY LINER SERVICES,PAVO J,1
I,6/24/18,PT EVERGLADES,96,CROWLEY LINER SERVICES,PAVO J,2.15
I,6/24/18,PT EVERGLADES,,OCEAN NETWORK EXPRESS,CHARLESTON EXPRESS,1
I,6/24/18,PT EVERGLADES,28,HAPAG LLOYD,CHARLESTON EXPRESS,12.15
I,6/24/18,PT EVERGLADES,64,CROWLEY LINER SERVICES,PAVO J,1.99
I,6/24/18,PT EVERGLADES,82,CROWLEY LINER SERVICES,PAVO J,1.31
I,6/24/18,PT EVERGLADES,85,YANG MING LINE,CHARLESTON EXPRESS,2
I,6/25/18,PT EVERGLADES,8,HAMBURG SUD,SPIRIT OF LISBON,34
I,6/25/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,PEGASUS J,4.5
I,6/25/18,PT EVERGLADES,40,KING OCEAN SERVICES,GREEN FAST,1
I,6/25/18,PT EVERGLADES,62,HAMBURG SUD,SPIRIT OF LISBON,4.92
I,6/25/18,PT EVERGLADES,76,KING OCEAN SERVICES,GREEN FAST,14
I,6/25/18,PT EVERGLADES,78,HAMBURG SUD,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,86,KING OCEAN SERVICES,GREEN FAST,1
I,6/25/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,EMERALD EXPRESS,12
I,6/25/18,PT EVERGLADES,3,MEDITERRANEAN SHIPPING COMPANY,ALLEGRO,1
I,6/25/18,PT EVERGLADES,25,KING OCEAN SERVICES,GREEN FAST,8
I,6/25/18,PT EVERGLADES,2,HAMBURG SUD,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,84,HYBUR SHIPPING,VANTAGE,0.45
I,6/25/18,PT EVERGLADES,27,HAPAG LLOYD,SPIRIT OF LISBON,2.58
I,6/25/18,PT EVERGLADES,33,HAMBURG SUD,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,90,CMA-CGM,SPIRIT OF LISBON,0.27
I,6/25/18,PT EVERGLADES,6,SEALAND,SPIRIT OF LISBON,2.93
I,6/25/18,PT EVERGLADES,8,HYBUR SHIPPING,VANTAGE,4
I,6/25/18,PT EVERGLADES,63,CMA-CGM,SPIRIT OF LISBON,0.35
I,6/25/18,PT EVERGLADES,10,HAMBURG SUD,SPIRIT OF LISBON,12
I,6/25/18,PT EVERGLADES,29,HAMBURG SUD,SPIRIT OF LISBON,3
I,6/25/18,PT EVERGLADES,21,KING OCEAN SERVICES,GREEN FAST,3.75
I,6/25/18,PT EVERGLADES,67,SEALAND,SPIRIT OF LISBON,1.02
I,6/25/18,PT EVERGLADES,9,KING OCEAN SERVICES,GREEN FAST,0.2
I,6/25/18,PT EVERGLADES,10,KING OCEAN SERVICES,GREEN FAST,1
I,6/25/18,PT EVERGLADES,12,HAPAG LLOYD,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,94,HAPAG LLOYD,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,20,HYBUR SHIPPING,VANTAGE,8
I,6/25/18,PT EVERGLADES,70,HAMBURG SUD,SPIRIT OF LISBON,7
I,6/25/18,PT EVERGLADES,87,HAPAG LLOYD,SPIRIT OF LISBON,0
I,6/25/18,PT EVERGLADES,87,KING OCEAN SERVICES,GREEN FAST,1
I,6/25/18,PT EVERGLADES,8,KING OCEAN SERVICES,GREEN FAST,13.61
I,6/25/18,PT EVERGLADES,19,HAMBURG SUD,SPIRIT OF LISBON,1
I,6/25/18,PT EVERGLADES,39,HAMBURG SUD,SPIRIT OF LISBON,4
I,6/25/18,PT EVERGLADES,40,HYBUR SHIPPING,VANTAGE,0.02
I,6/25/18,PT EVERGLADES,61,HAMBURG SUD,SPIRIT OF LISBON,3
I,6/25/18,PT EVERGLADES,62,KING OCEAN SERVICES,GREEN FAST,0.5
I,6/25/18,PT EVERGLADES,84,HAPAG LLOYD,SPIRIT OF LISBON,0
I,6/25/18,PT EVERGLADES,8,HAPAG LLOYD,SPIRIT OF LISBON,6
I,6/25/18,PT EVERGLADES,44,HAMBURG SUD,SPIRIT OF LISBON,26
I,6/25/18,PT EVERGLADES,76,MEDITERRANEAN SHIPPING COMPANY,ALLEGRO,2
I,6/25/18,PT EVERGLADES,22,HAMBURG SUD,SPIRIT OF LISBON,35.02
I,6/25/18,PT EVERGLADES,39,KING OCEAN SERVICES,GREEN FAST,8
I,6/25/18,PT EVERGLADES,61,KING OCEAN SERVICES,GREEN FAST,2.5
I,6/25/18,PT EVERGLADES,15,HAMBURG SUD,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,44,KING OCEAN SERVICES,GREEN FAST,18
I,6/25/18,PT EVERGLADES,69,HAMBURG SUD,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,22,CMA-CGM,SPIRIT OF LISBON,6.65
I,6/25/18,PT EVERGLADES,63,HAMBURG SUD,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,85,HAMBURG SUD,SPIRIT OF LISBON,1.33
I,6/25/18,PT EVERGLADES,20,KING OCEAN SERVICES,GREEN FAST,1.32
I,6/25/18,PT EVERGLADES,4,KING OCEAN SERVICES,GREEN FAST,2.76
I,6/25/18,PT EVERGLADES,48,HAPAG LLOYD,SPIRIT OF LISBON,10
I,6/25/18,PT EVERGLADES,,HAMBURG SUD,SPIRIT OF LISBON,1.24
I,6/25/18,PT EVERGLADES,73,HAMBURG SUD,SPIRIT OF LISBON,2.09
I,6/25/18,PT EVERGLADES,84,HAMBURG SUD,VALPARAISO EXPRESS,1
I,6/25/18,PT EVERGLADES,85,HYBUR SHIPPING,VANTAGE,0.03
I,6/25/18,PT EVERGLADES,70,HAPAG LLOYD,SPIRIT OF LISBON,3
I,6/25/18,PT EVERGLADES,7,KING OCEAN SERVICES,GREEN FAST,18.36
I,6/25/18,PT EVERGLADES,39,HAPAG LLOYD,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,,HAPAG LLOYD,SPIRIT OF LISBON,2.84
I,6/25/18,PT EVERGLADES,42,HAMBURG SUD,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,44,HAPAG LLOYD,SPIRIT OF LISBON,16
I,6/25/18,PT EVERGLADES,86,HYBUR SHIPPING,VANTAGE,305
I,6/25/18,PT EVERGLADES,73,HYBUR SHIPPING,VANTAGE,2
I,6/25/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,BAHAMAS EXPRESS,15
I,6/25/18,PT EVERGLADES,69,KING OCEAN SERVICES,GREEN FAST,30.3
I,6/25/18,PT EVERGLADES,94,CMA-CGM,SPIRIT OF LISBON,3.12
I,6/25/18,PT EVERGLADES,20,HAPAG LLOYD,SPIRIT OF LISBON,5
I,6/25/18,PT EVERGLADES,35,HAPAG LLOYD,SPIRIT OF LISBON,1.58
I,6/25/18,PT EVERGLADES,94,HAMBURG SUD,SPIRIT OF LISBON,1
I,6/25/18,PT EVERGLADES,76,HAMBURG SUD,SPIRIT OF LISBON,68
I,6/25/18,PT EVERGLADES,85,KING OCEAN SERVICES,GREEN FAST,7
I,6/25/18,PT EVERGLADES,3,HAPAG LLOYD,SPIRIT OF LISBON,6
I,6/25/18,PT EVERGLADES,40,HAMBURG SUD,SPIRIT OF LISBON,3
I,6/25/18,PT EVERGLADES,85,HAPAG LLOYD,SPIRIT OF LISBON,1
I,6/25/18,PT EVERGLADES,34,KING OCEAN SERVICES,GREEN FAST,2
I,6/25/18,PT EVERGLADES,,CMA-CGM,SPIRIT OF LISBON,14.88
I,6/25/18,PT EVERGLADES,,KING OCEAN SERVICES,GREEN FAST,19.7
I,6/25/18,PT EVERGLADES,6,HAMBURG SUD,SPIRIT OF LISBON,4
I,6/25/18,PT EVERGLADES,,HYBUR SHIPPING,VANTAGE,2.5
I,6/25/18,PT EVERGLADES,18,KING OCEAN SERVICES,GREEN FAST,2
I,6/25/18,PT EVERGLADES,48,HAMBURG SUD,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,3,HAMBURG SUD,SPIRIT OF LISBON,10
I,6/25/18,PT EVERGLADES,82,HAMBURG SUD,SPIRIT OF LISBON,0.33
I,6/25/18,PT EVERGLADES,86,MEDITERRANEAN SHIPPING COMPANY,ALLEGRO,12
I,6/25/18,PT EVERGLADES,20,HAMBURG SUD,SPIRIT OF LISBON,27.01
I,6/25/18,PT EVERGLADES,48,KING OCEAN SERVICES,GREEN FAST,0
I,6/25/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CAPE EXPRESS,12
I,6/25/18,PT EVERGLADES,3,CMA-CGM,SPIRIT OF LISBON,1.73
I,6/25/18,PT EVERGLADES,9,HAMBURG SUD,SPIRIT OF LISBON,1
I,6/25/18,PT EVERGLADES,12,HAMBURG SUD,SPIRIT OF LISBON,1
I,6/25/18,PT EVERGLADES,32,CMA-CGM,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,3,KING OCEAN SERVICES,GREEN FAST,4
I,6/25/18,PT EVERGLADES,22,HAPAG LLOYD,SPIRIT OF LISBON,6
I,6/25/18,PT EVERGLADES,84,HAMBURG SUD,SPIRIT OF LISBON,3
I,6/25/18,PT EVERGLADES,87,HAMBURG SUD,SPIRIT OF LISBON,2
I,6/25/18,PT EVERGLADES,90,HYBUR SHIPPING,VANTAGE,8
I,6/25/18,PT EVERGLADES,33,HYBUR SHIPPING,VANTAGE,2
I,6/26/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0
I,6/26/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,PARADERO,6.75
I,6/26/18,PT EVERGLADES,19,SEALAND,MAERSK WEYMOUTH,2
I,6/26/18,PT EVERGLADES,7,SEALAND,MAERSK WEYMOUTH,10
I,6/26/18,PT EVERGLADES,32,SEALAND,MAERSK WEYMOUTH,0.16
I,6/26/18,PT EVERGLADES,82,SEALAND,MAERSK WEYMOUTH,0.16
I,6/26/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,PARADERO,195.34
I,6/26/18,PT EVERGLADES,9,SEALAND,MAERSK WEYMOUTH,2
I,6/26/18,PT EVERGLADES,83,SEALAND,MAERSK WEYMOUTH,2
I,6/26/18,PT EVERGLADES,95,SEALAND,MAERSK WEYMOUTH,2
I,6/26/18,PT EVERGLADES,84,SEALAND,MAERSK WEYMOUTH,0.29
I,6/26/18,PT EVERGLADES,86,MBC LINE (MARINE BULK CARRIERS),CAPE MAIL,0
I,6/26/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,PARADERO,0
I,6/26/18,PT EVERGLADES,34,SEALAND,MAERSK WEYMOUTH,1
I,6/26/18,PT EVERGLADES,,SEALAND,MAERSK WEYMOUTH,2.32
I,6/26/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,PARADERO,4.12
I,6/26/18,PT EVERGLADES,92,SEALAND,MAERSK WEYMOUTH,1
I,6/26/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,PARADERO,52.88
I,6/26/18,PT EVERGLADES,34,CROWLEY LINER SERVICES,PARADERO,2
I,6/26/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,PARADERO,2.26
I,6/26/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,PARADERO,2
I,6/26/18,PT EVERGLADES,61,SEALAND,MAERSK WEYMOUTH,11.34
I,6/26/18,PT EVERGLADES,13,SEALAND,MAERSK WEYMOUTH,0.16
I,6/26/18,PT EVERGLADES,39,SEALAND,MAERSK WEYMOUTH,2
I,6/26/18,PT EVERGLADES,44,SEALAND,MAERSK WEYMOUTH,56
I,6/26/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,PARADERO,2.25
I,6/26/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,SEA EXPRESS II,0
I,6/26/18,PT EVERGLADES,90,SEALAND,MAERSK WEYMOUTH,12
I,6/26/18,PT EVERGLADES,,CROWLEY LINER SERVICES,PARADERO,59.24
I,6/26/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,PARADERO,11
I,6/26/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,PARADERO,45.61
I,6/26/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,PARADERO,4.13
I,6/26/18,PT EVERGLADES,3,SEALAND,MAERSK WEYMOUTH,7.99
I,6/26/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,PARADERO,23.13
I,6/26/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,PARADERO,2.14
I,6/26/18,PT EVERGLADES,35,SEALAND,MAERSK WEYMOUTH,4
I,6/26/18,PT EVERGLADES,87,SEALAND,MAERSK WEYMOUTH,0.29
I,6/26/18,PT EVERGLADES,48,CROWLEY LINER SERVICES,PARADERO,2.25
I,6/26/18,PT EVERGLADES,63,CROWLEY LINER SERVICES,PARADERO,0
I,6/26/18,PT EVERGLADES,3,CROWLEY LINER SERVICES,PARADERO,4
I,6/26/18,PT EVERGLADES,8,SEALAND,MAERSK WEYMOUTH,6.29
I,6/26/18,PT EVERGLADES,62,SEALAND,MAERSK WEYMOUTH,0.74
I,6/26/18,PT EVERGLADES,2,SEALAND,MAERSK WEYMOUTH,8.01
I,6/26/18,PT EVERGLADES,22,SEALAND,MAERSK WEYMOUTH,5.27
I,6/27/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,DENEB J,27.1
I,6/27/18,PT EVERGLADES,83,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,84,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,84,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,4.96
I,6/27/18,PT EVERGLADES,,SEACOR ISLAND LINES LLC,PELAGIC EXPRESS,0
I,6/27/18,PT EVERGLADES,8,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,42,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,86,MBC LINE (MARINE BULK CARRIERS),FIESTA MAIL,0
I,6/27/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,27,SEACOR ISLAND LINES LLC,PELAGIC EXPRESS,0
I,6/27/18,PT EVERGLADES,39,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0
I,6/27/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,86,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,90,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,28,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,0
I,6/27/18,PT EVERGLADES,63,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,52,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,,MBC LINE (MARINE BULK CARRIERS),FIESTA MAIL,0
I,6/27/18,PT EVERGLADES,28,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,61,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,7,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,22,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,39,SEABOARD MARINE LTD,DENEB J,35
I,6/27/18,PT EVERGLADES,44,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,TUCANA J,4.5
I,6/27/18,PT EVERGLADES,62,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,94,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,69,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,89,HYBUR SHIPPING,VANQUISH,0.58
I,6/27/18,PT EVERGLADES,85,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,87,SEACOR ISLAND LINES LLC,PELAGIC EXPRESS,0
I,6/27/18,PT EVERGLADES,,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,73,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,64,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,46,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,74,SEACOR ISLAND LINES LLC,PELAGIC EXPRESS,0
I,6/27/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,EMERALD EXPRESS,0
I,6/27/18,PT EVERGLADES,20,CROWLEY LINER SERVICES,DENEB J,4
I,6/27/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,PELAGIC EXPRESS,0
I,6/27/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,0
I,6/27/18,PT EVERGLADES,42,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,95,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,95,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0.04
I,6/27/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,DENEB J,0
I,6/27/18,PT EVERGLADES,,HYBUR SHIPPING,VANQUISH,1.16
I,6/27/18,PT EVERGLADES,44,HYBUR SHIPPING,VANQUISH,0
I,6/27/18,PT EVERGLADES,94,SEABOARD MARINE LTD,DENEB J,0
I,6/27/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0
I,6/27/18,PT EVERGLADES,73,SEABOARD MARINE LTD,DENEB J,0
