Direction,Date,US Port,HS Code 2 Digit,Ship Line Name,Vessel Name,TEUS
I,4/24/18,PT EVERGLADES,68,CMA-CGM,DUBLIN EXPRESS,1
I,4/24/18,PT EVERGLADES,95,HAMBURG SUD,DUBLIN EXPRESS,1
I,4/24/18,PT EVERGLADES,,KING OCEAN SERVICES,WEISSHORN,15.63
I,4/24/18,PT EVERGLADES,7,SEALAND,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,11,HAMBURG SUD,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,22,HAPAG LLOYD,DUBLIN EXPRESS,9.75
I,4/24/18,PT EVERGLADES,58,HAMBURG SUD,DUBLIN EXPRESS,0.01
I,4/24/18,PT EVERGLADES,94,HAPAG LLOYD,DUBLIN EXPRESS,6
I,4/24/18,PT EVERGLADES,10,HAPAG LLOYD,DUBLIN EXPRESS,18
I,4/24/18,PT EVERGLADES,12,HAPAG LLOYD,DUBLIN EXPRESS,5
I,4/24/18,PT EVERGLADES,28,CROWLEY LINER SERVICES,VEGA SACHSEN,1
I,4/24/18,PT EVERGLADES,34,HAMBURG SUD,DUBLIN EXPRESS,12.25
I,4/24/18,PT EVERGLADES,35,HAPAG LLOYD,DUBLIN EXPRESS,1.75
I,4/24/18,PT EVERGLADES,76,HAPAG LLOYD,DUBLIN EXPRESS,10
I,4/24/18,PT EVERGLADES,86,KING OCEAN SERVICES,AGENA,0
I,4/24/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,EMERALD EXPRESS,0
I,4/24/18,PT EVERGLADES,22,CROWLEY LINER SERVICES,VEGA SACHSEN,2
I,4/24/18,PT EVERGLADES,61,HAMBURG SUD,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,VEGA SACHSEN,15
I,4/24/18,PT EVERGLADES,,HAMBURG SUD,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,8,CMA-CGM,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,73,HAMBURG SUD,DUBLIN EXPRESS,5
I,4/24/18,PT EVERGLADES,32,HAMBURG SUD,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,6,HAMBURG SUD,DUBLIN EXPRESS,21.99
I,4/24/18,PT EVERGLADES,17,KING OCEAN SERVICES,WEISSHORN,2
I,4/24/18,PT EVERGLADES,19,HAPAG LLOYD,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,28,HAPAG LLOYD,DUBLIN EXPRESS,1
I,4/24/18,PT EVERGLADES,25,CROWLEY LINER SERVICES,VEGA SACHSEN,12.36
I,4/24/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,WEISSHORN,23.72
I,4/24/18,PT EVERGLADES,9,KING OCEAN SERVICES,WEISSHORN,0.67
I,4/24/18,PT EVERGLADES,17,HAMBURG SUD,DUBLIN EXPRESS,6
I,4/24/18,PT EVERGLADES,20,CMA-CGM,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,29,HAMBURG SUD,DUBLIN EXPRESS,4
I,4/24/18,PT EVERGLADES,68,HAPAG LLOYD,DUBLIN EXPRESS,1.75
I,4/24/18,PT EVERGLADES,86,KING OCEAN SERVICES,WEISSHORN,2
I,4/24/18,PT EVERGLADES,87,KING OCEAN SERVICES,WEISSHORN,0.13
I,4/24/18,PT EVERGLADES,1,HAMBURG SUD,DUBLIN EXPRESS,1
I,4/24/18,PT EVERGLADES,6,SEALAND,DUBLIN EXPRESS,58.75
I,4/24/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,VEGA SACHSEN,2.79
I,4/24/18,PT EVERGLADES,8,DOLE OCEAN CARGO EXPRESS,WEISSHORN,6
I,4/24/18,PT EVERGLADES,8,KING OCEAN SERVICES,WEISSHORN,45.57
I,4/24/18,PT EVERGLADES,17,CMA-CGM,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,70,HAMBURG SUD,DUBLIN EXPRESS,5
I,4/24/18,PT EVERGLADES,6,KING OCEAN SERVICES,WEISSHORN,6
I,4/24/18,PT EVERGLADES,74,KING OCEAN SERVICES,WEISSHORN,1.51
I,4/24/18,PT EVERGLADES,94,CROWLEY LINER SERVICES,WEISSHORN,4.56
I,4/24/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,VEGA SACHSEN,12.25
I,4/24/18,PT EVERGLADES,38,HAMBURG SUD,DUBLIN EXPRESS,3.5
I,4/24/18,PT EVERGLADES,39,HAMBURG SUD,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,40,CROWLEY LINER SERVICES,WEISSHORN,7.53
I,4/24/18,PT EVERGLADES,68,CROWLEY LINER SERVICES,VEGA SACHSEN,9.31
I,4/24/18,PT EVERGLADES,90,KING OCEAN SERVICES,WEISSHORN,2.26
I,4/24/18,PT EVERGLADES,8,HAMBURG SUD,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,62,HAMBURG SUD,DUBLIN EXPRESS,13.92
I,4/24/18,PT EVERGLADES,69,CROWLEY LINER SERVICES,VEGA SACHSEN,2
I,4/24/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0
I,4/24/18,PT EVERGLADES,3,KING OCEAN SERVICES,WEISSHORN,2
I,4/24/18,PT EVERGLADES,61,HAPAG LLOYD,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,,HAPAG LLOYD,DUBLIN EXPRESS,5.75
I,4/24/18,PT EVERGLADES,44,CMA-CGM,DUBLIN EXPRESS,1
I,4/24/18,PT EVERGLADES,21,KING OCEAN SERVICES,WEISSHORN,1.17
I,4/24/18,PT EVERGLADES,31,HAPAG LLOYD,DUBLIN EXPRESS,1
I,4/24/18,PT EVERGLADES,48,HAMBURG SUD,DUBLIN EXPRESS,1
I,4/24/18,PT EVERGLADES,,CROWLEY LINER SERVICES,WEISSHORN,8
I,4/24/18,PT EVERGLADES,4,KING OCEAN SERVICES,WEISSHORN,0.83
I,4/24/18,PT EVERGLADES,6,HAPAG LLOYD,DUBLIN EXPRESS,4
I,4/24/18,PT EVERGLADES,14,HAMBURG SUD,DUBLIN EXPRESS,4
I,4/24/18,PT EVERGLADES,22,HAMBURG SUD,DUBLIN EXPRESS,28
I,4/24/18,PT EVERGLADES,64,HAMBURG SUD,DUBLIN EXPRESS,1
I,4/24/18,PT EVERGLADES,3,HAMBURG SUD,DUBLIN EXPRESS,14
I,4/24/18,PT EVERGLADES,56,HAMBURG SUD,DUBLIN EXPRESS,1
I,4/24/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,VEGA SACHSEN,3.32
I,4/24/18,PT EVERGLADES,84,KING OCEAN SERVICES,WEISSHORN,5.26
I,4/24/18,PT EVERGLADES,,CROWLEY LINER SERVICES,VEGA SACHSEN,10.13
I,4/24/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,WEISSHORN,2
I,4/24/18,PT EVERGLADES,20,HAMBURG SUD,DUBLIN EXPRESS,7.99
I,4/24/18,PT EVERGLADES,21,HAMBURG SUD,DUBLIN EXPRESS,4.75
I,4/24/18,PT EVERGLADES,73,CROWLEY LINER SERVICES,VEGA SACHSEN,0
I,4/24/18,PT EVERGLADES,96,CROWLEY LINER SERVICES,VEGA SACHSEN,0.99
I,4/24/18,PT EVERGLADES,3,CMA-CGM,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,10,HAMBURG SUD,DUBLIN EXPRESS,24
I,4/24/18,PT EVERGLADES,9,CROWLEY LINER SERVICES,WEISSHORN,0.28
I,4/24/18,PT EVERGLADES,39,KING OCEAN SERVICES,WEISSHORN,18.26
I,4/24/18,PT EVERGLADES,48,CROWLEY LINER SERVICES,WEISSHORN,0.09
I,4/24/18,PT EVERGLADES,84,HAMBURG SUD,DUBLIN EXPRESS,3
I,4/24/18,PT EVERGLADES,7,KING OCEAN SERVICES,WEISSHORN,22.02
I,4/24/18,PT EVERGLADES,21,CMA-CGM,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,67,SEALAND,DUBLIN EXPRESS,2.05
I,4/24/18,PT EVERGLADES,4,CMA-CGM,DUBLIN EXPRESS,0.49
I,4/24/18,PT EVERGLADES,9,HAPAG LLOYD,DUBLIN EXPRESS,2
I,4/24/18,PT EVERGLADES,18,HAMBURG SUD,DUBLIN EXPRESS,4
I,4/24/18,PT EVERGLADES,22,KING OCEAN SERVICES,WEISSHORN,5.5
I,4/24/18,PT EVERGLADES,48,CROWLEY LINER SERVICES,VEGA SACHSEN,3
I,4/24/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,VEGA SACHSEN,32.94
I,4/24/18,PT EVERGLADES,87,HAPAG LLOYD,DUBLIN EXPRESS,1
I,4/24/18,PT EVERGLADES,2,HAMBURG SUD,DUBLIN EXPRESS,14
I,4/24/18,PT EVERGLADES,7,HAMBURG SUD,DUBLIN EXPRESS,20
I,4/24/18,PT EVERGLADES,27,SEACOR ISLAND LINES LLC,EMERALD EXPRESS,1
I,4/24/18,PT EVERGLADES,44,HAMBURG SUD,DUBLIN EXPRESS,23
I,4/24/18,PT EVERGLADES,76,KING OCEAN SERVICES,WEISSHORN,2.62
I,4/24/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,WEISSHORN,0
I,4/24/18,PT EVERGLADES,94,KING OCEAN SERVICES,WEISSHORN,1
I,4/24/18,PT EVERGLADES,8,HAPAG LLOYD,DUBLIN EXPRESS,7.5
I,4/24/18,PT EVERGLADES,85,HAMBURG SUD,DUBLIN EXPRESS,3
I,4/25/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,DENEB J,24
I,4/25/18,PT EVERGLADES,62,SEABOARD MARINE LTD,DENEB J,12.27
I,4/25/18,PT EVERGLADES,8,SEALAND,MAERSK WOLFSBURG,134
I,4/25/18,PT EVERGLADES,,HYBUR SHIPPING,VANTAGE,4.99
I,4/25/18,PT EVERGLADES,39,SEALAND,MAERSK WOLFSBURG,0.11
I,4/25/18,PT EVERGLADES,52,SEALAND,MAERSK WOLFSBURG,2
I,4/25/18,PT EVERGLADES,44,SEALAND,MAERSK WOLFSBURG,11
I,4/25/18,PT EVERGLADES,73,SEALAND,MAERSK WOLFSBURG,1.85
I,4/25/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,DENEB J,16
I,4/25/18,PT EVERGLADES,69,CROWLEY LINER SERVICES,DENEB J,0.01
I,4/25/18,PT EVERGLADES,,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,1
I,4/25/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,30
I,4/25/18,PT EVERGLADES,42,SEABOARD MARINE LTD,DENEB J,1.76
I,4/25/18,PT EVERGLADES,52,SEABOARD MARINE LTD,DENEB J,0
I,4/25/18,PT EVERGLADES,25,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,35
I,4/25/18,PT EVERGLADES,95,SEABOARD MARINE LTD,DENEB J,1.75
I,4/25/18,PT EVERGLADES,7,SEABOARD MARINE LTD,DENEB J,3.5
I,4/25/18,PT EVERGLADES,10,SEALAND,MAERSK WOLFSBURG,2
I,4/25/18,PT EVERGLADES,64,SEABOARD MARINE LTD,DENEB J,3.5
I,4/25/18,PT EVERGLADES,85,SEABOARD MARINE LTD,DENEB J,1.76
I,4/25/18,PT EVERGLADES,86,HYBUR SHIPPING,VANTAGE,0.33
I,4/25/18,PT EVERGLADES,68,SEABOARD MARINE LTD,DENEB J,1.75
I,4/25/18,PT EVERGLADES,,CROWLEY LINER SERVICES,DENEB J,24.35
I,4/25/18,PT EVERGLADES,7,SEALAND,MAERSK WOLFSBURG,2
I,4/25/18,PT EVERGLADES,8,HYBUR SHIPPING,VANTAGE,2
I,4/25/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,DENEB J,22.87
I,4/25/18,PT EVERGLADES,73,CROWLEY LINER SERVICES,DENEB J,1
I,4/25/18,PT EVERGLADES,25,CROWLEY LINER SERVICES,DENEB J,1
I,4/25/18,PT EVERGLADES,44,CROWLEY LINER SERVICES,DENEB J,2
I,4/25/18,PT EVERGLADES,62,SEALAND,MAERSK WOLFSBURG,1.87
I,4/25/18,PT EVERGLADES,46,SEABOARD MARINE LTD,DENEB J,1.62
I,4/25/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,DENEB J,4
I,4/25/18,PT EVERGLADES,2,SEALAND,MAERSK WOLFSBURG,18
I,4/25/18,PT EVERGLADES,11,SEALAND,MAERSK WOLFSBURG,1
I,4/25/18,PT EVERGLADES,22,HYBUR SHIPPING,VANTAGE,0.33
I,4/25/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,DENEB J,45.58
I,4/25/18,PT EVERGLADES,19,SEABOARD MARINE LTD,DENEB J,3.6
I,4/25/18,PT EVERGLADES,20,HYBUR SHIPPING,VANTAGE,10
I,4/25/18,PT EVERGLADES,21,HYBUR SHIPPING,VANTAGE,1.76
I,4/25/18,PT EVERGLADES,90,SEABOARD MARINE LTD,DENEB J,19.25
I,4/25/18,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,9
I,4/25/18,PT EVERGLADES,69,SEABOARD MARINE LTD,DENEB J,5.25
I,4/25/18,PT EVERGLADES,73,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1.74
I,4/25/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,DENEB J,0
I,4/25/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,DENEB J,6.84
I,4/25/18,PT EVERGLADES,27,SEALAND,MAERSK WOLFSBURG,10
I,4/25/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,DENEB J,3.43
I,4/25/18,PT EVERGLADES,62,CROWLEY LINER SERVICES,DENEB J,48.61
I,4/25/18,PT EVERGLADES,83,SEABOARD MARINE LTD,DENEB J,17.5
I,4/25/18,PT EVERGLADES,87,SEABOARD MARINE LTD,DENEB J,4.5
I,4/25/18,PT EVERGLADES,52,CROWLEY LINER SERVICES,DENEB J,19.52
I,4/25/18,PT EVERGLADES,8,SEABOARD MARINE LTD,DENEB J,3.5
I,4/25/18,PT EVERGLADES,33,HYBUR SHIPPING,VANTAGE,1
I,4/25/18,PT EVERGLADES,61,SEABOARD MARINE LTD,DENEB J,3.42
I,4/25/18,PT EVERGLADES,82,SEALAND,MAERSK WOLFSBURG,4
I,4/25/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0
I,4/25/18,PT EVERGLADES,,SEABOARD MARINE LTD,DENEB J,0.07
I,4/25/18,PT EVERGLADES,29,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,0.26
I,4/25/18,PT EVERGLADES,33,CROWLEY LINER SERVICES,DENEB J,7
I,4/25/18,PT EVERGLADES,39,SEABOARD MARINE LTD,DENEB J,29.84
I,4/25/18,PT EVERGLADES,44,SEABOARD MARINE LTD,DENEB J,1.7
I,4/25/18,PT EVERGLADES,73,SEABOARD MARINE LTD,DENEB J,8.75
I,4/25/18,PT EVERGLADES,20,CROWLEY LINER SERVICES,DENEB J,2
I,4/25/18,PT EVERGLADES,,SEALAND,MAERSK WOLFSBURG,3.15
I,4/25/18,PT EVERGLADES,86,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,0
I,4/25/18,PT EVERGLADES,48,SEABOARD MARINE LTD,DENEB J,1.75
I,4/25/18,PT EVERGLADES,63,SEABOARD MARINE LTD,DENEB J,1.75
I,4/25/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,DENEB J,2
I,4/25/18,PT EVERGLADES,28,CROWLEY LINER SERVICES,DENEB J,5.33
I,4/25/18,PT EVERGLADES,48,SEALAND,MAERSK WOLFSBURG,4
I,4/25/18,PT EVERGLADES,86,MBC LINE (MARINE BULK CARRIERS),FIESTA MAIL,0
I,4/25/18,PT EVERGLADES,3,SEALAND,MAERSK WOLFSBURG,6
I,4/25/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,DENEB J,5.76
I,4/25/18,PT EVERGLADES,8,SEALAND,JPO CAPRICORNUS,4
I,4/25/18,PT EVERGLADES,64,CROWLEY LINER SERVICES,DENEB J,2
I,4/26/18,PT EVERGLADES,2,HAPAG LLOYD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,87,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,15,HAPAG LLOYD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,22,HAPAG LLOYD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,25,HAMBURG SUD,MONTE ROSA,0
I,4/26/18,PT EVERGLADES,62,KING OCEAN SERVICES,JAN CARIBE,10
I,4/26/18,PT EVERGLADES,69,KING OCEAN SERVICES,HOHERIFF,16
I,4/26/18,PT EVERGLADES,82,CROWLEY LINER SERVICES,AS FEDERICA,0.4
I,4/26/18,PT EVERGLADES,84,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,88,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,69,HAPAG LLOYD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,69,HYBUR SHIPPING,CARIBE MARINER,1
I,4/26/18,PT EVERGLADES,76,KING OCEAN SERVICES,HOHERIFF,55.71
I,4/26/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CAPE EXPRESS,7
I,4/26/18,PT EVERGLADES,89,SEACOR ISLAND LINES LLC,GRAND EXPRESS,1
I,4/26/18,PT EVERGLADES,94,CROWLEY LINER SERVICES,AS FEDERICA,3.41
I,4/26/18,PT EVERGLADES,2,KING OCEAN SERVICES,JAN CARIBE,6
I,4/26/18,PT EVERGLADES,8,KING OCEAN SERVICES,HOHERIFF,32
I,4/26/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,AS FEDERICA,0.11
I,4/26/18,PT EVERGLADES,,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,39,KING OCEAN SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,50,KING OCEAN SERVICES,JAN CARIBE,2
I,4/26/18,PT EVERGLADES,86,KING OCEAN SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,,KING OCEAN SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,44,KING OCEAN SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,FLORIDA EXPRESS,0
I,4/26/18,PT EVERGLADES,,KING OCEAN SERVICES,HOHERIFF,4
I,4/26/18,PT EVERGLADES,73,KING OCEAN SERVICES,HOHERIFF,4
I,4/26/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,AS FEDERICA,1.95
I,4/26/18,PT EVERGLADES,96,KING OCEAN SERVICES,HOHERIFF,5.12
I,4/26/18,PT EVERGLADES,,CROWLEY LINER SERVICES,AS FEDERICA,10.22
I,4/26/18,PT EVERGLADES,19,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,19,HAPAG LLOYD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,20,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,33,KING OCEAN SERVICES,HOHERIFF,1
I,4/26/18,PT EVERGLADES,35,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,7,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,20,KING OCEAN SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,48,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,86,CROWLEY LINER SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,95,SEACOR ISLAND LINES LLC,GRAND EXPRESS,0
I,4/26/18,PT EVERGLADES,17,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,20,KING OCEAN SERVICES,HOHERIFF,8
I,4/26/18,PT EVERGLADES,23,HAPAG LLOYD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,3,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,9,KING OCEAN SERVICES,HOHERIFF,0.01
I,4/26/18,PT EVERGLADES,42,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,86,MBC LINE (MARINE BULK CARRIERS),CAPE MAIL,0
I,4/26/18,PT EVERGLADES,94,HAPAG LLOYD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,11,KING OCEAN SERVICES,HOHERIFF,2
I,4/26/18,PT EVERGLADES,84,KING OCEAN SERVICES,HOHERIFF,1.93
I,4/26/18,PT EVERGLADES,87,KING OCEAN SERVICES,HOHERIFF,0.07
I,4/26/18,PT EVERGLADES,95,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,5,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,7,KING OCEAN SERVICES,JAN CARIBE,4
I,4/26/18,PT EVERGLADES,21,KING OCEAN SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,39,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,49,CROWLEY LINER SERVICES,AS FEDERICA,0.11
I,4/26/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,3,CROWLEY LINER SERVICES,AS FEDERICA,4
I,4/26/18,PT EVERGLADES,44,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,70,KING OCEAN SERVICES,HOHERIFF,23.04
I,4/26/18,PT EVERGLADES,85,KING OCEAN SERVICES,JAN CARIBE,2
I,4/26/18,PT EVERGLADES,39,KING OCEAN SERVICES,HOHERIFF,4.88
I,4/26/18,PT EVERGLADES,61,KING OCEAN SERVICES,HOHERIFF,2
I,4/26/18,PT EVERGLADES,72,KING OCEAN SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,86,KING OCEAN SERVICES,HOHERIFF,2
I,4/26/18,PT EVERGLADES,94,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,9,KING OCEAN SERVICES,JAN CARIBE,2
I,4/26/18,PT EVERGLADES,38,KING OCEAN SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,44,KING OCEAN SERVICES,HOHERIFF,2
I,4/26/18,PT EVERGLADES,76,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,94,KING OCEAN SERVICES,JAN CARIBE,1
I,4/26/18,PT EVERGLADES,95,SEACOR ISLAND LINES LLC,CAPE EXPRESS,4
I,4/26/18,PT EVERGLADES,,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,,HAPAG LLOYD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,8,KING OCEAN SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,30,KING OCEAN SERVICES,HOHERIFF,2
I,4/26/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,AS FEDERICA,0.11
I,4/26/18,PT EVERGLADES,84,CROWLEY LINER SERVICES,AS FEDERICA,1.28
I,4/26/18,PT EVERGLADES,84,HYBUR SHIPPING,CARIBE MARINER,2
I,4/26/18,PT EVERGLADES,87,CROWLEY LINER SERVICES,AS FEDERICA,6.66
I,4/26/18,PT EVERGLADES,25,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,6,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,K BREEZE,84
I,4/26/18,PT EVERGLADES,33,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,59,KING OCEAN SERVICES,HOHERIFF,4
I,4/26/18,PT EVERGLADES,22,KING OCEAN SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,35,KING OCEAN SERVICES,HOHERIFF,2
I,4/26/18,PT EVERGLADES,59,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,85,KING OCEAN SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,21,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,48,HAPAG LLOYD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,K BREEZE,12.75
I,4/26/18,PT EVERGLADES,90,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,25,MAERSK LINE,MSC MARIANNA,0
I,4/26/18,PT EVERGLADES,37,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,85,CROWLEY LINER SERVICES,AS FEDERICA,1.43
I,4/26/18,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,GRAND EXPRESS,9
I,4/26/18,PT EVERGLADES,3,HAPAG LLOYD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,21,KING OCEAN SERVICES,HOHERIFF,3
I,4/26/18,PT EVERGLADES,24,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,24,KING OCEAN SERVICES,JAN CARIBE,2
I,4/26/18,PT EVERGLADES,52,KING OCEAN SERVICES,HOHERIFF,8
I,4/26/18,PT EVERGLADES,70,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,21,CROWLEY LINER SERVICES,AS FEDERICA,2
I,4/26/18,PT EVERGLADES,19,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,42,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,62,KING OCEAN SERVICES,HOHERIFF,2
I,4/26/18,PT EVERGLADES,87,HAPAG LLOYD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,38,CROWLEY LINER SERVICES,AS FEDERICA,2
I,4/26/18,PT EVERGLADES,72,CROWLEY LINER SERVICES,AS FEDERICA,10
I,4/26/18,PT EVERGLADES,8,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,22,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,28,KING OCEAN SERVICES,VEGA SAGITTARIUS,0
I,4/26/18,PT EVERGLADES,61,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,69,HAMBURG SUD,MONTE TAMARO,2
I,4/26/18,PT EVERGLADES,86,HYBUR SHIPPING,CARIBE MARINER,0
I,4/26/18,PT EVERGLADES,,KING OCEAN SERVICES,JAN CARIBE,2
I,4/26/18,PT EVERGLADES,19,CROWLEY LINER SERVICES,AS FEDERICA,2
I,4/26/18,PT EVERGLADES,28,CROWLEY LINER SERVICES,AS FEDERICA,2
I,4/26/18,PT EVERGLADES,39,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,73,CROWLEY LINER SERVICES,PAVO J,0
I,4/26/18,PT EVERGLADES,73,MEDITERRANEAN SHIPPING COMPANY,MAERSK MONTANA,0
I,4/26/18,PT EVERGLADES,76,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,85,KING OCEAN SERVICES,HOHERIFF,1
I,4/26/18,PT EVERGLADES,86,KING OCEAN SERVICES,JAN CARIBE,0
I,4/26/18,PT EVERGLADES,90,HAPAG LLOYD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,94,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,11,HAMBURG SUD,MONTE TAMARO,0
I,4/26/18,PT EVERGLADES,40,HAMBURG SUD,MONTE TAMARO,0
