Direction,Date,US Port,HS Code 2 Digit,Ship Line Name,Vessel Name,TEUS
I,10/24/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CAPE EXPRESS,0
I,10/24/17,PT EVERGLADES,85,KING OCEAN SERVICES,JAN CARIBE,1
I,10/24/17,PT EVERGLADES,94,CROWLEY LINER SERVICES,WEISSHORN,5.99
I,10/24/17,PT EVERGLADES,40,CROWLEY LINER SERVICES,WEISSHORN,7.54
I,10/24/17,PT EVERGLADES,21,KING OCEAN SERVICES,JAN CARIBE,4
I,10/24/17,PT EVERGLADES,34,KING OCEAN SERVICES,FS IPANEMA,5.04
I,10/24/17,PT EVERGLADES,49,KING OCEAN SERVICES,WEISSHORN,1
I,10/24/17,PT EVERGLADES,10,KING OCEAN SERVICES,JAN CARIBE,0.91
I,10/24/17,PT EVERGLADES,34,CROWLEY LINER SERVICES,WEISSHORN,1
I,10/24/17,PT EVERGLADES,86,KING OCEAN SERVICES,FS IPANEMA,0
I,10/24/17,PT EVERGLADES,,KING OCEAN SERVICES,FS IPANEMA,5.96
I,10/24/17,PT EVERGLADES,96,KING OCEAN SERVICES,FS IPANEMA,1.48
I,10/24/17,PT EVERGLADES,9,KING OCEAN SERVICES,WEISSHORN,0.72
I,10/24/17,PT EVERGLADES,19,CROWLEY LINER SERVICES,WEISSHORN,0.9
I,10/24/17,PT EVERGLADES,62,KING OCEAN SERVICES,JAN CARIBE,30
I,10/24/17,PT EVERGLADES,7,CROWLEY LINER SERVICES,WEISSHORN,20.32
I,10/24/17,PT EVERGLADES,84,KING OCEAN SERVICES,WEISSHORN,2
I,10/24/17,PT EVERGLADES,87,KING OCEAN SERVICES,WEISSHORN,0.29
I,10/24/17,PT EVERGLADES,8,KING OCEAN SERVICES,WEISSHORN,28.67
I,10/24/17,PT EVERGLADES,2,KING OCEAN SERVICES,JAN CARIBE,2
I,10/24/17,PT EVERGLADES,9,CROWLEY LINER SERVICES,WEISSHORN,0.43
I,10/24/17,PT EVERGLADES,42,CROWLEY LINER SERVICES,WEISSHORN,2
I,10/24/17,PT EVERGLADES,74,KING OCEAN SERVICES,WEISSHORN,0.69
I,10/24/17,PT EVERGLADES,86,KING OCEAN SERVICES,WEISSHORN,0
I,10/24/17,PT EVERGLADES,22,KING OCEAN SERVICES,JAN CARIBE,3.09
I,10/24/17,PT EVERGLADES,73,KING OCEAN SERVICES,WEISSHORN,0.29
I,10/24/17,PT EVERGLADES,87,MEDITERRANEAN SHIPPING COMPANY,MAERSK KOTKA,3.5
I,10/24/17,PT EVERGLADES,90,KING OCEAN SERVICES,WEISSHORN,4.54
I,10/24/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,EMERALD EXPRESS,0
I,10/24/17,PT EVERGLADES,39,KING OCEAN SERVICES,FS IPANEMA,2.52
I,10/24/17,PT EVERGLADES,40,KING OCEAN SERVICES,JAN CARIBE,2
I,10/24/17,PT EVERGLADES,,CROWLEY LINER SERVICES,WEISSHORN,2
I,10/24/17,PT EVERGLADES,8,KING OCEAN SERVICES,FS IPANEMA,2
I,10/24/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CARIBBEAN EXPRESS I,1
I,10/24/17,PT EVERGLADES,86,MBC LINE (MARINE BULK CARRIERS),CAPE MAIL,0
I,10/24/17,PT EVERGLADES,6,CROWLEY LINER SERVICES,WEISSHORN,8
I,10/24/17,PT EVERGLADES,90,CROWLEY LINER SERVICES,WEISSHORN,18.25
I,10/24/17,PT EVERGLADES,39,KING OCEAN SERVICES,WEISSHORN,20.25
I,10/24/17,PT EVERGLADES,48,CROWLEY LINER SERVICES,WEISSHORN,8.75
I,10/24/17,PT EVERGLADES,56,KING OCEAN SERVICES,FS IPANEMA,1
I,10/24/17,PT EVERGLADES,7,KING OCEAN SERVICES,WEISSHORN,22.33
I,10/24/17,PT EVERGLADES,9,KING OCEAN SERVICES,JAN CARIBE,8
I,10/24/17,PT EVERGLADES,22,KING OCEAN SERVICES,WEISSHORN,2
I,10/24/17,PT EVERGLADES,21,CROWLEY LINER SERVICES,WEISSHORN,6
I,10/24/17,PT EVERGLADES,84,KING OCEAN SERVICES,FS IPANEMA,3.28
I,10/24/17,PT EVERGLADES,87,KING OCEAN SERVICES,JAN CARIBE,6
I,10/24/17,PT EVERGLADES,,SEABOARD MARINE LTD,FS IPANEMA,0.28
I,10/24/17,PT EVERGLADES,73,SEABOARD MARINE LTD,FS IPANEMA,1.75
I,10/24/17,PT EVERGLADES,84,CROWLEY LINER SERVICES,WEISSHORN,8.25
I,10/24/17,PT EVERGLADES,86,CROWLEY LINER SERVICES,WEISSHORN,0
I,10/24/17,PT EVERGLADES,85,KING OCEAN SERVICES,WEISSHORN,1.29
I,10/24/17,PT EVERGLADES,3,KING OCEAN SERVICES,WEISSHORN,2
I,10/24/17,PT EVERGLADES,8,CROWLEY LINER SERVICES,WEISSHORN,36.34
I,10/24/17,PT EVERGLADES,86,KING OCEAN SERVICES,JAN CARIBE,0
I,10/24/17,PT EVERGLADES,,KING OCEAN SERVICES,JAN CARIBE,4
I,10/24/17,PT EVERGLADES,21,KING OCEAN SERVICES,WEISSHORN,2
I,10/24/17,PT EVERGLADES,85,KING OCEAN SERVICES,FS IPANEMA,3.72
I,10/24/17,PT EVERGLADES,,KING OCEAN SERVICES,WEISSHORN,11.54
I,10/25/17,PT EVERGLADES,22,CROWLEY LINER SERVICES,K BREEZE,2
I,10/25/17,PT EVERGLADES,39,SEABOARD MARINE LTD,K BREEZE,29.75
I,10/25/17,PT EVERGLADES,49,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,0.25
I,10/25/17,PT EVERGLADES,73,SEABOARD MARINE LTD,K BREEZE,3.5
I,10/25/17,PT EVERGLADES,89,CROWLEY LINER SERVICES,AS FEDERICA,0
I,10/25/17,PT EVERGLADES,44,SEABOARD MARINE LTD,K BREEZE,0.84
I,10/25/17,PT EVERGLADES,68,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,6
I,10/25/17,PT EVERGLADES,20,CROWLEY LINER SERVICES,K BREEZE,4
I,10/25/17,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,4
I,10/25/17,PT EVERGLADES,64,SEABOARD MARINE LTD,K BREEZE,4.5
I,10/25/17,PT EVERGLADES,2,MAERSK LINE,MAERSK IDAHO,2
I,10/25/17,PT EVERGLADES,9,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,6
I,10/25/17,PT EVERGLADES,76,MEDITERRANEAN SHIPPING COMPANY,MAERSK OHIO,6
I,10/25/17,PT EVERGLADES,95,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,0.25
I,10/25/17,PT EVERGLADES,22,MAERSK LINE,MAERSK IDAHO,97.13
I,10/25/17,PT EVERGLADES,29,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,6
I,10/25/17,PT EVERGLADES,72,CROWLEY LINER SERVICES,AS FEDERICA,0.37
I,10/25/17,PT EVERGLADES,84,CROWLEY LINER SERVICES,K BREEZE,0.5
I,10/25/17,PT EVERGLADES,84,HYBUR SHIPPING,VANTAGE,1
I,10/25/17,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,3.5
I,10/25/17,PT EVERGLADES,85,MAERSK LINE,MAERSK IDAHO,5
I,10/25/17,PT EVERGLADES,8,HYBUR SHIPPING,VANTAGE,2
I,10/25/17,PT EVERGLADES,63,SEABOARD MARINE LTD,K BREEZE,1.75
I,10/25/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,SEA EXPRESS II,0
I,10/25/17,PT EVERGLADES,4,MAERSK LINE,MAERSK IDAHO,3.75
I,10/25/17,PT EVERGLADES,52,CROWLEY LINER SERVICES,K BREEZE,63
I,10/25/17,PT EVERGLADES,86,HYBUR SHIPPING,VANTAGE,0
I,10/25/17,PT EVERGLADES,86,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,0
I,10/25/17,PT EVERGLADES,7,CROWLEY LINER SERVICES,K BREEZE,5.24
I,10/25/17,PT EVERGLADES,31,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,20
I,10/25/17,PT EVERGLADES,70,CROWLEY LINER SERVICES,PEGASUS J,4
I,10/25/17,PT EVERGLADES,27,MAERSK LINE,MAERSK IDAHO,12.08
I,10/25/17,PT EVERGLADES,61,CROWLEY LINER SERVICES,PEGASUS J,9
I,10/25/17,PT EVERGLADES,87,SEABOARD MARINE LTD,K BREEZE,2.25
I,10/25/17,PT EVERGLADES,39,CROWLEY LINER SERVICES,PEGASUS J,4.5
I,10/25/17,PT EVERGLADES,94,CROWLEY LINER SERVICES,AS FEDERICA,1
I,10/25/17,PT EVERGLADES,8,SEABOARD MARINE LTD,K BREEZE,26.25
I,10/25/17,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,2
I,10/25/17,PT EVERGLADES,33,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1
I,10/25/17,PT EVERGLADES,40,CROWLEY LINER SERVICES,AS FEDERICA,4
I,10/25/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,PEGASUS J,9
I,10/25/17,PT EVERGLADES,62,SEABOARD MARINE LTD,K BREEZE,7
I,10/25/17,PT EVERGLADES,76,CROWLEY LINER SERVICES,AS FEDERICA,1.36
I,10/25/17,PT EVERGLADES,86,CROWLEY LINER SERVICES,AS FEDERICA,0
I,10/25/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,EMERALD EXPRESS,4
I,10/25/17,PT EVERGLADES,94,CROWLEY LINER SERVICES,K BREEZE,0.56
I,10/25/17,PT EVERGLADES,,CROWLEY LINER SERVICES,AS FEDERICA,7.69
I,10/25/17,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,10
I,10/25/17,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,6
I,10/25/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,1
I,10/25/17,PT EVERGLADES,90,SEABOARD MARINE LTD,K BREEZE,19.25
I,10/25/17,PT EVERGLADES,69,MAERSK LINE,MAERSK IDAHO,1
I,10/25/17,PT EVERGLADES,89,CROWLEY LINER SERVICES,K BREEZE,0.5
I,10/25/17,PT EVERGLADES,35,MAERSK LINE,MAERSK IDAHO,1
I,10/25/17,PT EVERGLADES,76,MAERSK LINE,MAERSK IDAHO,48
I,10/25/17,PT EVERGLADES,94,MAERSK LINE,MAERSK IDAHO,4.75
I,10/25/17,PT EVERGLADES,40,MAERSK LINE,MAERSK IDAHO,2
I,10/25/17,PT EVERGLADES,81,HYBUR SHIPPING,CARIBE NAVIGATOR,0
I,10/25/17,PT EVERGLADES,86,SEABOARD MARINE LTD,CARIBE NAVIGATOR,0
I,10/25/17,PT EVERGLADES,,HYBUR SHIPPING,CARIBE NAVIGATOR,1
I,10/25/17,PT EVERGLADES,25,MAERSK LINE,MAERSK IDAHO,0.92
I,10/25/17,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,1
I,10/25/17,PT EVERGLADES,27,MAERSK LINE,MAERSK OHIO,2
I,10/25/17,PT EVERGLADES,94,CROWLEY LINER SERVICES,VANTAGE,2
I,10/25/17,PT EVERGLADES,18,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,1
I,10/25/17,PT EVERGLADES,24,CROWLEY LINER SERVICES,K BREEZE,24.25
I,10/25/17,PT EVERGLADES,69,CROWLEY LINER SERVICES,K BREEZE,1
I,10/25/17,PT EVERGLADES,19,MAERSK LINE,MAERSK IDAHO,1
I,10/25/17,PT EVERGLADES,28,MAERSK LINE,MAERSK OHIO,3
I,10/25/17,PT EVERGLADES,90,MAERSK LINE,MAERSK IDAHO,2
I,10/25/17,PT EVERGLADES,28,MAERSK LINE,MAERSK IDAHO,1
I,10/25/17,PT EVERGLADES,84,CROWLEY LINER SERVICES,AS FEDERICA,5.88
I,10/25/17,PT EVERGLADES,87,CROWLEY LINER SERVICES,AS FEDERICA,20.3
I,10/25/17,PT EVERGLADES,2,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,2
I,10/25/17,PT EVERGLADES,3,HYBUR SHIPPING,VANTAGE,3
I,10/25/17,PT EVERGLADES,42,SEABOARD MARINE LTD,K BREEZE,1.75
I,10/25/17,PT EVERGLADES,64,MAERSK LINE,MAERSK IDAHO,1
I,10/25/17,PT EVERGLADES,85,CROWLEY LINER SERVICES,K BREEZE,14
I,10/25/17,PT EVERGLADES,85,MAERSK LINE,MAERSK OHIO,6
I,10/25/17,PT EVERGLADES,85,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,2
I,10/25/17,PT EVERGLADES,7,SEABOARD MARINE LTD,K BREEZE,1.75
I,10/25/17,PT EVERGLADES,11,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1
I,10/25/17,PT EVERGLADES,33,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,0.25
I,10/25/17,PT EVERGLADES,68,MAERSK LINE,MAERSK IDAHO,3
I,10/25/17,PT EVERGLADES,9,MAERSK LINE,MAERSK IDAHO,1
I,10/25/17,PT EVERGLADES,21,HYBUR SHIPPING,VANTAGE,1.75
I,10/25/17,PT EVERGLADES,21,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,0.25
I,10/25/17,PT EVERGLADES,74,CROWLEY LINER SERVICES,AS FEDERICA,0.27
I,10/25/17,PT EVERGLADES,85,SEABOARD MARINE LTD,K BREEZE,7.02
I,10/25/17,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,2
I,10/25/17,PT EVERGLADES,,CROWLEY LINER SERVICES,K BREEZE,15.38
I,10/25/17,PT EVERGLADES,39,CROWLEY LINER SERVICES,K BREEZE,10.54
I,10/25/17,PT EVERGLADES,48,MAERSK LINE,MAERSK IDAHO,3
I,10/25/17,PT EVERGLADES,73,CROWLEY LINER SERVICES,AS FEDERICA,10
I,10/25/17,PT EVERGLADES,83,MAERSK LINE,MAERSK IDAHO,6
I,10/25/17,PT EVERGLADES,86,HYBUR SHIPPING,CARIBE NAVIGATOR,0
I,10/25/17,PT EVERGLADES,25,CROWLEY LINER SERVICES,K BREEZE,1
I,10/25/17,PT EVERGLADES,84,MAERSK LINE,MAERSK IDAHO,4.75
I,10/25/17,PT EVERGLADES,86,SEACOR ISLAND LINES LLC,CHAMPION III,0
I,10/25/17,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,3
I,10/25/17,PT EVERGLADES,46,SEABOARD MARINE LTD,K BREEZE,2.66
I,10/25/17,PT EVERGLADES,89,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,1.25
I,10/25/17,PT EVERGLADES,6,CROWLEY LINER SERVICES,K BREEZE,4
I,10/25/17,PT EVERGLADES,25,SEABOARD MARINE LTD,K BREEZE,3.5
I,10/25/17,PT EVERGLADES,,MAERSK LINE,MAERSK IDAHO,3.87
I,10/25/17,PT EVERGLADES,34,SEABOARD MARINE LTD,K BREEZE,1.75
I,10/25/17,PT EVERGLADES,39,MAERSK LINE,MAERSK IDAHO,4.75
I,10/25/17,PT EVERGLADES,73,MAERSK LINE,MAERSK IDAHO,4
I,10/25/17,PT EVERGLADES,90,CROWLEY LINER SERVICES,K BREEZE,53.55
I,10/25/17,PT EVERGLADES,97,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,26
I,10/25/17,PT EVERGLADES,7,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,4
I,10/25/17,PT EVERGLADES,44,MAERSK LINE,MAERSK IDAHO,26.75
I,10/25/17,PT EVERGLADES,48,CROWLEY LINER SERVICES,K BREEZE,2
I,10/25/17,PT EVERGLADES,64,CROWLEY LINER SERVICES,K BREEZE,1
I,10/25/17,PT EVERGLADES,20,MAERSK LINE,MAERSK IDAHO,4
I,10/25/17,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,100.25
I,10/25/17,PT EVERGLADES,24,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,2
I,10/25/17,PT EVERGLADES,29,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,2
I,10/25/17,PT EVERGLADES,21,CROWLEY LINER SERVICES,K BREEZE,1.35
I,10/25/17,PT EVERGLADES,27,SEACOR ISLAND LINES LLC,TRANSPORT EXPRESS,14
I,10/25/17,PT EVERGLADES,39,CROWLEY LINER SERVICES,AS FEDERICA,1.12
I,10/25/17,PT EVERGLADES,69,SEABOARD MARINE LTD,K BREEZE,1.75
I,10/25/17,PT EVERGLADES,83,CROWLEY LINER SERVICES,K BREEZE,1.99
I,10/25/17,PT EVERGLADES,86,CROWLEY LINER SERVICES,K BREEZE,4.01
I,10/25/17,PT EVERGLADES,87,CROWLEY LINER SERVICES,K BREEZE,8.62
I,10/25/17,PT EVERGLADES,33,MAERSK LINE,MAERSK IDAHO,1.75
I,10/25/17,PT EVERGLADES,44,CROWLEY LINER SERVICES,AS FEDERICA,2
I,10/25/17,PT EVERGLADES,84,HYBUR SHIPPING,CARIBE NAVIGATOR,0
I,10/25/17,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,MAERSK OHIO,4
I,10/25/17,PT EVERGLADES,8,CROWLEY LINER SERVICES,K BREEZE,29.61
I,10/25/17,PT EVERGLADES,9,SEABOARD MARINE LTD,K BREEZE,1.75
I,10/25/17,PT EVERGLADES,22,CROWLEY LINER SERVICES,AS FEDERICA,4
I,10/25/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,K BREEZE,42.43
I,10/25/17,PT EVERGLADES,83,SEABOARD MARINE LTD,K BREEZE,5.25
I,10/25/17,PT EVERGLADES,95,SEABOARD MARINE LTD,K BREEZE,1.75
I,10/25/17,PT EVERGLADES,16,MEDITERRANEAN SHIPPING COMPANY,JSP AMIHAN,1
I,10/25/17,PT EVERGLADES,87,MAERSK LINE,MAERSK IDAHO,4
I,10/25/17,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,MAERSK IDAHO,23
I,10/25/17,PT EVERGLADES,44,HYBUR SHIPPING,CARIBE NAVIGATOR,0
I,10/25/17,PT EVERGLADES,44,MAERSK LINE,MAERSK OHIO,10
I,10/25/17,PT EVERGLADES,44,SEABOARD MARINE LTD,CARIBE NAVIGATOR,1.75
I,10/25/17,PT EVERGLADES,85,CROWLEY LINER SERVICES,AS FEDERICA,1
I,10/25/17,PT EVERGLADES,96,CROWLEY LINER SERVICES,K BREEZE,2.25
I,10/25/17,PT EVERGLADES,,SEABOARD MARINE LTD,K BREEZE,3.5
I,10/26/17,PT EVERGLADES,7,MAERSK LINE,MSC METHONI,4
I,10/26/17,PT EVERGLADES,48,MAERSK LINE,MSC METHONI,2
I,10/26/17,PT EVERGLADES,49,MAERSK LINE,MSC METHONI,1
I,10/26/17,PT EVERGLADES,63,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,3.5
I,10/26/17,PT EVERGLADES,90,CROWLEY LINER SERVICES,K STORM,4.52
I,10/26/17,PT EVERGLADES,95,MAERSK LINE,MSC METHONI,0.46
I,10/26/17,PT EVERGLADES,2,CROWLEY LINER SERVICES,K STORM,2
I,10/26/17,PT EVERGLADES,48,CROWLEY LINER SERVICES,K STORM,8.76
I,10/26/17,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,2.4
I,10/26/17,PT EVERGLADES,64,MAERSK LINE,MSC METHONI,9.01
I,10/26/17,PT EVERGLADES,3,CROWLEY LINER SERVICES,K STORM,2
I,10/26/17,PT EVERGLADES,3,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,2.01
I,10/26/17,PT EVERGLADES,15,MAERSK LINE,MSC METHONI,20.04
I,10/26/17,PT EVERGLADES,69,MAERSK LINE,MSC METHONI,21.75
I,10/26/17,PT EVERGLADES,89,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,4
I,10/26/17,PT EVERGLADES,9,MAERSK LINE,MSC METHONI,0.4
I,10/26/17,PT EVERGLADES,20,CROWLEY LINER SERVICES,K STORM,2
I,10/26/17,PT EVERGLADES,34,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,2
I,10/26/17,PT EVERGLADES,60,CROWLEY LINER SERVICES,K STORM,2.66
I,10/26/17,PT EVERGLADES,62,KING OCEAN SERVICES,K STORM,9.76
I,10/26/17,PT EVERGLADES,76,MAERSK LINE,MSC METHONI,57
I,10/26/17,PT EVERGLADES,86,MBC LINE (MARINE BULK CARRIERS),CAPE MAIL,0
I,10/26/17,PT EVERGLADES,94,MAERSK LINE,MSC METHONI,20.2
I,10/26/17,PT EVERGLADES,,MAERSK LINE,MSC METHONI,3.34
I,10/26/17,PT EVERGLADES,11,MAERSK LINE,MSC METHONI,2
I,10/26/17,PT EVERGLADES,21,CROWLEY LINER SERVICES,K STORM,6.33
I,10/26/17,PT EVERGLADES,52,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,22.5
I,10/26/17,PT EVERGLADES,83,MAERSK LINE,MSC METHONI,2
I,10/26/17,PT EVERGLADES,84,MAERSK LINE,MSC METHONI,13.15
I,10/26/17,PT EVERGLADES,87,KING OCEAN SERVICES,HOHERIFF,11.9
I,10/26/17,PT EVERGLADES,8,KING OCEAN SERVICES,HOHERIFF,12
I,10/26/17,PT EVERGLADES,25,MAERSK LINE,MSC METHONI,52.25
I,10/26/17,PT EVERGLADES,7,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,24
I,10/26/17,PT EVERGLADES,16,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,1
I,10/26/17,PT EVERGLADES,38,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,2.59
I,10/26/17,PT EVERGLADES,70,KING OCEAN SERVICES,HOHERIFF,39.35
I,10/26/17,PT EVERGLADES,84,CROWLEY LINER SERVICES,K STORM,2.25
I,10/26/17,PT EVERGLADES,39,KING OCEAN SERVICES,HOHERIFF,14.9
I,10/26/17,PT EVERGLADES,52,KING OCEAN SERVICES,HOHERIFF,4
I,10/26/17,PT EVERGLADES,61,KING OCEAN SERVICES,HOHERIFF,2
I,10/26/17,PT EVERGLADES,19,MAERSK LINE,MSC METHONI,7.59
I,10/26/17,PT EVERGLADES,42,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,3
I,10/26/17,PT EVERGLADES,44,KING OCEAN SERVICES,HOHERIFF,17.27
I,10/26/17,PT EVERGLADES,69,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,46.18
I,10/26/17,PT EVERGLADES,73,KING OCEAN SERVICES,HOHERIFF,3
I,10/26/17,PT EVERGLADES,90,MAERSK LINE,MSC METHONI,2.15
I,10/26/17,PT EVERGLADES,96,KING OCEAN SERVICES,HOHERIFF,0.56
I,10/26/17,PT EVERGLADES,32,MAERSK LINE,MSC METHONI,4
I,10/26/17,PT EVERGLADES,42,CROWLEY LINER SERVICES,K STORM,1
I,10/26/17,PT EVERGLADES,52,CROWLEY LINER SERVICES,K STORM,12.47
I,10/26/17,PT EVERGLADES,76,KING OCEAN SERVICES,K STORM,4
I,10/26/17,PT EVERGLADES,95,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,7
I,10/26/17,PT EVERGLADES,2,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,1
I,10/26/17,PT EVERGLADES,7,CROWLEY LINER SERVICES,K STORM,29.51
I,10/26/17,PT EVERGLADES,33,MAERSK LINE,MSC METHONI,0.48
I,10/26/17,PT EVERGLADES,85,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,8.08
I,10/26/17,PT EVERGLADES,15,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,9
I,10/26/17,PT EVERGLADES,20,KING OCEAN SERVICES,HOHERIFF,7
I,10/26/17,PT EVERGLADES,33,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,8
I,10/26/17,PT EVERGLADES,35,KING OCEAN SERVICES,HOHERIFF,2
I,10/26/17,PT EVERGLADES,85,CROWLEY LINER SERVICES,K STORM,4.84
I,10/26/17,PT EVERGLADES,6,KING OCEAN SERVICES,K STORM,2
I,10/26/17,PT EVERGLADES,57,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,0.76
I,10/26/17,PT EVERGLADES,12,CROWLEY LINER SERVICES,K STORM,2
I,10/26/17,PT EVERGLADES,21,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,18.42
I,10/26/17,PT EVERGLADES,80,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,11
I,10/26/17,PT EVERGLADES,84,KING OCEAN SERVICES,HOHERIFF,4.92
I,10/26/17,PT EVERGLADES,87,MAERSK LINE,MSC METHONI,0.16
I,10/26/17,PT EVERGLADES,94,CROWLEY LINER SERVICES,K STORM,10.46
I,10/26/17,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,25
I,10/26/17,PT EVERGLADES,21,KING OCEAN SERVICES,HOHERIFF,1
I,10/26/17,PT EVERGLADES,25,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,140.77
I,10/26/17,PT EVERGLADES,72,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,1
I,10/26/17,PT EVERGLADES,34,CROWLEY LINER SERVICES,K STORM,2
I,10/26/17,PT EVERGLADES,86,KING OCEAN SERVICES,HOHERIFF,0
I,10/26/17,PT EVERGLADES,7,KING OCEAN SERVICES,HOHERIFF,2
I,10/26/17,PT EVERGLADES,21,KING OCEAN SERVICES,K STORM,0.67
I,10/26/17,PT EVERGLADES,39,MAERSK LINE,MSC METHONI,8.96
I,10/26/17,PT EVERGLADES,66,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,0.22
I,10/26/17,PT EVERGLADES,73,MAERSK LINE,MSC METHONI,2
I,10/26/17,PT EVERGLADES,97,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,0.13
I,10/26/17,PT EVERGLADES,19,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,35.34
I,10/26/17,PT EVERGLADES,53,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,2
I,10/26/17,PT EVERGLADES,62,KING OCEAN SERVICES,HOHERIFF,5.01
I,10/26/17,PT EVERGLADES,22,MAERSK LINE,MSC METHONI,24.5
I,10/26/17,PT EVERGLADES,49,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,0.15
I,10/26/17,PT EVERGLADES,68,KING OCEAN SERVICES,HOHERIFF,0.16
I,10/26/17,PT EVERGLADES,84,KING OCEAN SERVICES,K STORM,2
I,10/26/17,PT EVERGLADES,20,MAERSK LINE,MSC METHONI,9.25
I,10/26/17,PT EVERGLADES,69,KING OCEAN SERVICES,HOHERIFF,7.22
I,10/26/17,PT EVERGLADES,82,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,0.16
I,10/26/17,PT EVERGLADES,8,KING OCEAN SERVICES,K STORM,4
I,10/26/17,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,61.29
I,10/26/17,PT EVERGLADES,40,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,0.25
I,10/26/17,PT EVERGLADES,52,KING OCEAN SERVICES,K STORM,4.5
I,10/26/17,PT EVERGLADES,61,KING OCEAN SERVICES,K STORM,19.77
I,10/26/17,PT EVERGLADES,63,MAERSK LINE,MSC METHONI,4
I,10/26/17,PT EVERGLADES,76,MEDITERRANEAN SHIPPING COMPANY,MSC METHONI,7.75
I,10/26/17,PT EVERGLADES,88,MAERSK LINE,MSC METHONI,2
