Direction,Date,US Port,HS Code 2 Digit,Ship Line Name,Vessel Name,TEUS
I,12/21/17,PT EVERGLADES,85,MEDITERRANEAN SHIPPING COMPANY,SEALAND MICHIGAN,2.39
I,12/21/17,PT EVERGLADES,6,CROWLEY LINER SERVICES,TUCANA J,2
I,12/21/17,PT EVERGLADES,8,KING OCEAN SERVICES,JAN CARIBE,2
I,12/21/17,PT EVERGLADES,15,MEDITERRANEAN SHIPPING COMPANY,SEALAND MICHIGAN,12
I,12/21/17,PT EVERGLADES,20,MAERSK LINE,SEALAND MICHIGAN,8.01
I,12/21/17,PT EVERGLADES,59,CROWLEY LINER SERVICES,TUCANA J,2.25
I,12/21/17,PT EVERGLADES,74,EMPRESA DE NAVEGACAO ALIANCA S A,MONTE AZUL,1
I,12/21/17,PT EVERGLADES,,EMPRESA DE NAVEGACAO ALIANCA S A,MONTE AZUL,8
I,12/21/17,PT EVERGLADES,19,EMPRESA DE NAVEGACAO ALIANCA S A,MONTE AZUL,4.63
I,12/21/17,PT EVERGLADES,33,HAMBURG SUD,MONTE AZUL,0.4
I,12/21/17,PT EVERGLADES,35,MAERSK LINE,SEALAND MICHIGAN,0.16
I,12/21/17,PT EVERGLADES,61,KING OCEAN SERVICES,TUCANA J,21.42
I,12/21/17,PT EVERGLADES,90,CROWLEY LINER SERVICES,TUCANA J,9.04
I,12/21/17,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,SEALAND MICHIGAN,77.81
I,12/21/17,PT EVERGLADES,12,MEDITERRANEAN SHIPPING COMPANY,SEALAND MICHIGAN,2
I,12/21/17,PT EVERGLADES,33,KING OCEAN SERVICES,VEGA SAGITTARIUS,10.5
I,12/21/17,PT EVERGLADES,39,KING OCEAN SERVICES,TUCANA J,4.16
I,12/21/17,PT EVERGLADES,40,MEDITERRANEAN SHIPPING COMPANY,SEALAND MICHIGAN,4.58
I,12/21/17,PT EVERGLADES,44,KING OCEAN SERVICES,TUCANA J,8.25
I,12/21/17,PT EVERGLADES,48,CROWLEY LINER SERVICES,TUCANA J,2.09
I,12/21/17,PT EVERGLADES,73,KING OCEAN SERVICES,JAN CARIBE,0.91
I,12/21/17,PT EVERGLADES,76,MEDITERRANEAN SHIPPING COMPANY,SEALAND MICHIGAN,8
I,12/21/17,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,SEALAND MICHIGAN,7.19
I,12/21/17,PT EVERGLADES,3,CROWLEY LINER SERVICES,TUCANA J,16.42
I,12/21/17,PT EVERGLADES,45,MEDITERRANEAN SHIPPING COMPANY,SEALAND MICHIGAN,1.75
I,12/21/17,PT EVERGLADES,48,HAPAG LLOYD,MONTE AZUL,2
I,12/21/17,PT EVERGLADES,58,CROWLEY LINER SERVICES,TUCANA J,0.13
I,12/21/17,PT EVERGLADES,62,KING OCEAN SERVICES,TUCANA J,24.56
I,12/21/17,PT EVERGLADES,64,CROWLEY LINER SERVICES,TUCANA J,1.27
I,12/21/17,PT EVERGLADES,89,SEACOR ISLAND LINES LLC,CAPE EXPRESS,3
I,12/22/17,PT EVERGLADES,19,KING OCEAN SERVICES,HOHERIFF,4
I,12/22/17,PT EVERGLADES,72,KING OCEAN SERVICES,HOHERIFF,4
I,12/22/17,PT EVERGLADES,68,KING OCEAN SERVICES,HOHERIFF,8.15
I,12/22/17,PT EVERGLADES,12,GREAT WHITE FLEET LTD,E R CAEN,0.88
I,12/22/17,PT EVERGLADES,61,KING OCEAN SERVICES,HOHERIFF,2
I,12/22/17,PT EVERGLADES,,KING OCEAN SERVICES,HOHERIFF,3.5
I,12/22/17,PT EVERGLADES,13,KING OCEAN SERVICES,HOHERIFF,2
I,12/22/17,PT EVERGLADES,73,KING OCEAN SERVICES,HOHERIFF,8.93
I,12/22/17,PT EVERGLADES,8,CROWLEY LINER SERVICES,PEGASUS J,80
I,12/22/17,PT EVERGLADES,6,KING OCEAN SERVICES,HOHERIFF,2.1
I,12/22/17,PT EVERGLADES,23,KING OCEAN SERVICES,HOHERIFF,2
I,12/22/17,PT EVERGLADES,73,MEDITERRANEAN SHIPPING COMPANY,E R CAEN,5
I,12/22/17,PT EVERGLADES,9,GREAT WHITE FLEET LTD,E R CAEN,0.02
I,12/22/17,PT EVERGLADES,30,MEDITERRANEAN SHIPPING COMPANY,E R CAEN,0.64
I,12/22/17,PT EVERGLADES,95,KING OCEAN SERVICES,HOHERIFF,8.62
I,12/22/17,PT EVERGLADES,17,KING OCEAN SERVICES,HOHERIFF,1
I,12/22/17,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,E R CAEN,2
I,12/22/17,PT EVERGLADES,82,KING OCEAN SERVICES,HOHERIFF,2
I,12/22/17,PT EVERGLADES,8,GREAT WHITE FLEET LTD,E R CAEN,317.63
I,12/22/17,PT EVERGLADES,86,KING OCEAN SERVICES,HOHERIFF,2
I,12/22/17,PT EVERGLADES,,GREAT WHITE FLEET LTD,E R CAEN,1.75
I,12/22/17,PT EVERGLADES,39,GREAT WHITE FLEET LTD,E R CAEN,0.58
I,12/22/17,PT EVERGLADES,87,KING OCEAN SERVICES,HOHERIFF,18
I,12/22/17,PT EVERGLADES,44,GREAT WHITE FLEET LTD,E R CAEN,3.5
I,12/22/17,PT EVERGLADES,8,KING OCEAN SERVICES,HOHERIFF,21
I,12/22/17,PT EVERGLADES,22,GREAT WHITE FLEET LTD,E R CAEN,3.15
I,12/22/17,PT EVERGLADES,62,KING OCEAN SERVICES,HOHERIFF,7
I,12/22/17,PT EVERGLADES,6,GREAT WHITE FLEET LTD,E R CAEN,0.88
I,12/22/17,PT EVERGLADES,59,KING OCEAN SERVICES,HOHERIFF,6
I,12/22/17,PT EVERGLADES,61,MEDITERRANEAN SHIPPING COMPANY,E R CAEN,4
I,12/22/17,PT EVERGLADES,30,KING OCEAN SERVICES,HOHERIFF,6.01
I,12/22/17,PT EVERGLADES,48,GREAT WHITE FLEET LTD,E R CAEN,0.88
I,12/22/17,PT EVERGLADES,48,KING OCEAN SERVICES,HOHERIFF,2
I,12/22/17,PT EVERGLADES,20,KING OCEAN SERVICES,HOHERIFF,2
I,12/22/17,PT EVERGLADES,21,KING OCEAN SERVICES,HOHERIFF,5.38
I,12/22/17,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,E R CAEN,0.36
I,12/22/17,PT EVERGLADES,70,KING OCEAN SERVICES,HOHERIFF,45.82
I,12/22/17,PT EVERGLADES,4,KING OCEAN SERVICES,HOHERIFF,0.02
I,12/22/17,PT EVERGLADES,84,KING OCEAN SERVICES,HOHERIFF,15.85
I,12/22/17,PT EVERGLADES,86,GREAT WHITE FLEET LTD,E R CAEN,0
I,12/22/17,PT EVERGLADES,21,MEDITERRANEAN SHIPPING COMPANY,E R CAEN,2
I,12/22/17,PT EVERGLADES,52,KING OCEAN SERVICES,HOHERIFF,6
I,12/22/17,PT EVERGLADES,39,KING OCEAN SERVICES,HOHERIFF,5.56
I,12/22/17,PT EVERGLADES,7,KING OCEAN SERVICES,HOHERIFF,5.6
I,12/22/17,PT EVERGLADES,44,KING OCEAN SERVICES,HOHERIFF,24.5
I,12/22/17,PT EVERGLADES,62,MEDITERRANEAN SHIPPING COMPANY,E R CAEN,2
I,12/22/17,PT EVERGLADES,85,KING OCEAN SERVICES,HOHERIFF,5.25
I,12/22/17,PT EVERGLADES,22,KING OCEAN SERVICES,HOHERIFF,1
I,12/22/17,PT EVERGLADES,94,KING OCEAN SERVICES,HOHERIFF,3
I,12/22/17,PT EVERGLADES,76,KING OCEAN SERVICES,HOHERIFF,20.06
I,12/22/17,PT EVERGLADES,89,KING OCEAN SERVICES,HOHERIFF,2
I,12/22/17,PT EVERGLADES,76,MEDITERRANEAN SHIPPING COMPANY,E R CAEN,1
I,12/23/17,PT EVERGLADES,29,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,12/23/17,PT EVERGLADES,84,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,3.14
I,12/23/17,PT EVERGLADES,87,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,5.75
I,12/23/17,PT EVERGLADES,62,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,12/23/17,PT EVERGLADES,22,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,4.66
I,12/23/17,PT EVERGLADES,85,KING OCEAN SERVICES,FS IPANEMA,2
I,12/23/17,PT EVERGLADES,10,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,6.5
I,12/23/17,PT EVERGLADES,,KING OCEAN SERVICES,FS IPANEMA,12.86
I,12/23/17,PT EVERGLADES,39,SEABOARD MARINE LTD,FS IPANEMA,1.75
I,12/23/17,PT EVERGLADES,56,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,12/23/17,PT EVERGLADES,89,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,12/23/17,PT EVERGLADES,39,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,14
I,12/23/17,PT EVERGLADES,44,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,65.58
I,12/23/17,PT EVERGLADES,48,KING OCEAN SERVICES,FS IPANEMA,0.07
I,12/23/17,PT EVERGLADES,69,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,11
I,12/23/17,PT EVERGLADES,94,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,4
I,12/23/17,PT EVERGLADES,33,HAMBURG SUD,FS IPANEMA,1
I,12/23/17,PT EVERGLADES,76,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,8.67
I,12/23/17,PT EVERGLADES,11,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,12/23/17,PT EVERGLADES,85,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,1.75
I,12/23/17,PT EVERGLADES,94,HAMBURG SUD,FS IPANEMA,2
I,12/23/17,PT EVERGLADES,,HAMBURG SUD,FS IPANEMA,0.4
I,12/23/17,PT EVERGLADES,8,KING OCEAN SERVICES,FS IPANEMA,2
I,12/23/17,PT EVERGLADES,34,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,4
I,12/23/17,PT EVERGLADES,,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,15.75
I,12/23/17,PT EVERGLADES,25,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,3
I,12/23/17,PT EVERGLADES,72,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,1.75
I,12/23/17,PT EVERGLADES,96,KING OCEAN SERVICES,FS IPANEMA,0.02
I,12/23/17,PT EVERGLADES,68,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,33.75
I,12/23/17,PT EVERGLADES,20,KING OCEAN SERVICES,FS IPANEMA,0.14
I,12/23/17,PT EVERGLADES,87,KING OCEAN SERVICES,FS IPANEMA,2
I,12/23/17,PT EVERGLADES,26,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,4
I,12/23/17,PT EVERGLADES,86,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2.13
I,12/23/17,PT EVERGLADES,20,CROWLEY LINER SERVICES,DENEB J,4.5
I,12/23/17,PT EVERGLADES,39,KING OCEAN SERVICES,FS IPANEMA,4.02
I,12/23/17,PT EVERGLADES,86,KING OCEAN SERVICES,FS IPANEMA,4.89
I,12/23/17,PT EVERGLADES,8,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,4.03
I,12/23/17,PT EVERGLADES,44,KING OCEAN SERVICES,FS IPANEMA,2
I,12/23/17,PT EVERGLADES,22,KING OCEAN SERVICES,FS IPANEMA,2
I,12/23/17,PT EVERGLADES,48,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,2
I,12/23/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,DENEB J,13.51
I,12/23/17,PT EVERGLADES,49,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,1.34
I,12/23/17,PT EVERGLADES,3,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,24
I,12/23/17,PT EVERGLADES,47,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,20
I,12/23/17,PT EVERGLADES,20,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,5
I,12/23/17,PT EVERGLADES,34,KING OCEAN SERVICES,FS IPANEMA,2
I,12/23/17,PT EVERGLADES,87,HAMBURG SUD,FS IPANEMA,2.6
I,12/23/17,PT EVERGLADES,9,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,1.19
I,12/23/17,PT EVERGLADES,22,CROWLEY LINER SERVICES,DENEB J,4.5
I,12/23/17,PT EVERGLADES,83,MEDITERRANEAN SHIPPING COMPANY,JPO AQUARIUS,1.01
I,12/24/17,PT EVERGLADES,74,HAPAG LLOYD,CHARLESTON EXPRESS,2
I,12/24/17,PT EVERGLADES,19,HAPAG LLOYD,CHARLESTON EXPRESS,25.75
I,12/24/17,PT EVERGLADES,90,HAPAG LLOYD,CHARLESTON EXPRESS,0.22
I,12/24/17,PT EVERGLADES,32,HAPAG LLOYD,CHARLESTON EXPRESS,1
I,12/24/17,PT EVERGLADES,37,HAPAG LLOYD,CHARLESTON EXPRESS,0.33
I,12/24/17,PT EVERGLADES,87,CROWLEY LINER SERVICES,PEGASUS J,0
I,12/24/17,PT EVERGLADES,33,KING OCEAN SERVICES,PEGASUS J,0.18
I,12/24/17,PT EVERGLADES,8,CROWLEY LINER SERVICES,PEGASUS J,188
I,12/24/17,PT EVERGLADES,28,NYK LINE,CHARLESTON EXPRESS,4
I,12/24/17,PT EVERGLADES,39,YANG MING LINE,CHARLESTON EXPRESS,4
I,12/24/17,PT EVERGLADES,,YANG MING LINE,CHARLESTON EXPRESS,4
I,12/24/17,PT EVERGLADES,61,CROWLEY LINER SERVICES,PEGASUS J,4.45
I,12/24/17,PT EVERGLADES,83,HAPAG LLOYD,CHARLESTON EXPRESS,4.4
I,12/24/17,PT EVERGLADES,87,HAPAG LLOYD,CHARLESTON EXPRESS,2.75
I,12/24/17,PT EVERGLADES,22,NYK LINE,CHARLESTON EXPRESS,2
I,12/24/17,PT EVERGLADES,73,CROWLEY LINER SERVICES,PEGASUS J,0.75
I,12/24/17,PT EVERGLADES,90,CROWLEY LINER SERVICES,PEGASUS J,2.26
I,12/24/17,PT EVERGLADES,38,KING OCEAN SERVICES,PEGASUS J,0.18
I,12/24/17,PT EVERGLADES,70,HAPAG LLOYD,CHARLESTON EXPRESS,0.82
I,12/24/17,PT EVERGLADES,84,KING OCEAN SERVICES,PEGASUS J,0.18
I,12/24/17,PT EVERGLADES,61,HAPAG LLOYD,CHARLESTON EXPRESS,0.15
I,12/24/17,PT EVERGLADES,62,KING OCEAN SERVICES,PEGASUS J,0.54
I,12/24/17,PT EVERGLADES,94,NYK LINE,CHARLESTON EXPRESS,0.24
I,12/24/17,PT EVERGLADES,,HAPAG LLOYD,CHARLESTON EXPRESS,3.87
I,12/24/17,PT EVERGLADES,20,CROWLEY LINER SERVICES,PEGASUS J,1.65
I,12/24/17,PT EVERGLADES,39,HAPAG LLOYD,CHARLESTON EXPRESS,17.29
I,12/24/17,PT EVERGLADES,44,HAPAG LLOYD,CHARLESTON EXPRESS,3
I,12/24/17,PT EVERGLADES,73,HAPAG LLOYD,CHARLESTON EXPRESS,4.49
I,12/24/17,PT EVERGLADES,4,CROWLEY LINER SERVICES,PEGASUS J,0.75
I,12/24/17,PT EVERGLADES,22,HAPAG LLOYD,CHARLESTON EXPRESS,35.33
I,12/24/17,PT EVERGLADES,27,NYK LINE,CHARLESTON EXPRESS,1
I,12/24/17,PT EVERGLADES,89,NYK LINE,CHARLESTON EXPRESS,2
I,12/24/17,PT EVERGLADES,59,HAPAG LLOYD,CHARLESTON EXPRESS,2
I,12/24/17,PT EVERGLADES,48,HAPAG LLOYD,CHARLESTON EXPRESS,0.76
I,12/24/17,PT EVERGLADES,29,HAPAG LLOYD,CHARLESTON EXPRESS,0.15
I,12/24/17,PT EVERGLADES,32,NYK LINE,CHARLESTON EXPRESS,2
I,12/24/17,PT EVERGLADES,52,CROWLEY LINER SERVICES,PEGASUS J,0.33
I,12/24/17,PT EVERGLADES,84,HAPAG LLOYD,CHARLESTON EXPRESS,10.47
I,12/24/17,PT EVERGLADES,86,CROWLEY LINER SERVICES,PEGASUS J,4
I,12/24/17,PT EVERGLADES,88,HAPAG LLOYD,CHARLESTON EXPRESS,2.11
I,12/24/17,PT EVERGLADES,17,HAPAG LLOYD,CHARLESTON EXPRESS,1
I,12/24/17,PT EVERGLADES,33,HAPAG LLOYD,CHARLESTON EXPRESS,10.18
I,12/24/17,PT EVERGLADES,39,CROWLEY LINER SERVICES,PEGASUS J,1.41
I,12/24/17,PT EVERGLADES,82,NYK LINE,CHARLESTON EXPRESS,0.12
I,12/24/17,PT EVERGLADES,21,HAPAG LLOYD,CHARLESTON EXPRESS,6.28
I,12/24/17,PT EVERGLADES,75,NYK LINE,CHARLESTON EXPRESS,0.12
I,12/24/17,PT EVERGLADES,84,NYK LINE,CHARLESTON EXPRESS,0.36
I,12/24/17,PT EVERGLADES,38,HAPAG LLOYD,CHARLESTON EXPRESS,0.13
I,12/24/17,PT EVERGLADES,48,CROWLEY LINER SERVICES,PEGASUS J,0.33
I,12/24/17,PT EVERGLADES,85,YANG MING LINE,CHARLESTON EXPRESS,2
I,12/24/17,PT EVERGLADES,7,KING OCEAN SERVICES,PEGASUS J,1
I,12/24/17,PT EVERGLADES,62,HAPAG LLOYD,CHARLESTON EXPRESS,2
I,12/24/17,PT EVERGLADES,32,KING OCEAN SERVICES,PEGASUS J,0.18
I,12/24/17,PT EVERGLADES,49,KING OCEAN SERVICES,PEGASUS J,0.18
I,12/24/17,PT EVERGLADES,,NYK LINE,CHARLESTON EXPRESS,5.36
I,12/24/17,PT EVERGLADES,21,CROWLEY LINER SERVICES,PEGASUS J,3.69
I,12/24/17,PT EVERGLADES,69,KING OCEAN SERVICES,PEGASUS J,2
I,12/24/17,PT EVERGLADES,7,CROWLEY LINER SERVICES,PEGASUS J,25.99
I,12/24/17,PT EVERGLADES,44,CROWLEY LINER SERVICES,PEGASUS J,2
I,12/24/17,PT EVERGLADES,56,HAPAG LLOYD,CHARLESTON EXPRESS,4
I,12/24/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,PEGASUS J,31.64
I,12/24/17,PT EVERGLADES,22,CROWLEY LINER SERVICES,PEGASUS J,0.67
I,12/24/17,PT EVERGLADES,4,HAPAG LLOYD,CHARLESTON EXPRESS,1.75
I,12/24/17,PT EVERGLADES,44,YANG MING LINE,CHARLESTON EXPRESS,2
I,12/24/17,PT EVERGLADES,48,NYK LINE,CHARLESTON EXPRESS,2
I,12/24/17,PT EVERGLADES,22,YANG MING LINE,CHARLESTON EXPRESS,32.01
I,12/24/17,PT EVERGLADES,,KING OCEAN SERVICES,PEGASUS J,1.18
I,12/24/17,PT EVERGLADES,18,HAPAG LLOYD,CHARLESTON EXPRESS,13
I,12/24/17,PT EVERGLADES,27,HAPAG LLOYD,CHARLESTON EXPRESS,1.37
I,12/24/17,PT EVERGLADES,42,HAPAG LLOYD,CHARLESTON EXPRESS,5.29
I,12/24/17,PT EVERGLADES,94,YANG MING LINE,CHARLESTON EXPRESS,2
I,12/24/17,PT EVERGLADES,97,HAPAG LLOYD,CHARLESTON EXPRESS,0.13
I,12/24/17,PT EVERGLADES,28,HAPAG LLOYD,CHARLESTON EXPRESS,2
I,12/24/17,PT EVERGLADES,39,NYK LINE,CHARLESTON EXPRESS,0.12
I,12/24/17,PT EVERGLADES,87,NYK LINE,CHARLESTON EXPRESS,0.12
I,12/24/17,PT EVERGLADES,95,HAPAG LLOYD,CHARLESTON EXPRESS,12.15
I,12/24/17,PT EVERGLADES,49,HAPAG LLOYD,CHARLESTON EXPRESS,0.3
I,12/24/17,PT EVERGLADES,,CROWLEY LINER SERVICES,PEGASUS J,2.58
I,12/24/17,PT EVERGLADES,82,HAPAG LLOYD,CHARLESTON EXPRESS,0.11
I,12/24/17,PT EVERGLADES,85,HAPAG LLOYD,CHARLESTON EXPRESS,2.48
I,12/24/17,PT EVERGLADES,94,HAPAG LLOYD,CHARLESTON EXPRESS,9.19
I,12/24/17,PT EVERGLADES,6,CROWLEY LINER SERVICES,PEGASUS J,4.02
I,12/24/17,PT EVERGLADES,76,HAPAG LLOYD,CHARLESTON EXPRESS,12.2
I,12/24/17,PT EVERGLADES,40,HAPAG LLOYD,CHARLESTON EXPRESS,0.35
I,12/24/17,PT EVERGLADES,85,NYK LINE,CHARLESTON EXPRESS,7.12
I,12/24/17,PT EVERGLADES,33,NYK LINE,CHARLESTON EXPRESS,0.12
I,12/24/17,PT EVERGLADES,61,KING OCEAN SERVICES,PEGASUS J,0.18
I,12/24/17,PT EVERGLADES,86,KING OCEAN SERVICES,PEGASUS J,0
I,12/24/17,PT EVERGLADES,89,HAPAG LLOYD,CHARLESTON EXPRESS,7.46
I,12/24/17,PT EVERGLADES,34,HAPAG LLOYD,CHARLESTON EXPRESS,0.42
I,12/24/17,PT EVERGLADES,56,NYK LINE,CHARLESTON EXPRESS,0.12
I,12/25/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,TUCANA J,4.5
I,12/25/17,PT EVERGLADES,61,CROWLEY LINER SERVICES,TUCANA J,4
I,12/25/17,PT EVERGLADES,8,CROWLEY LINER SERVICES,TUCANA J,68
I,12/26/17,PT EVERGLADES,20,SEALAND,MAERSK WILMINGTON,6
I,12/26/17,PT EVERGLADES,21,HAMBURG SUD,JPO LIBRA,2
I,12/26/17,PT EVERGLADES,70,HAMBURG SUD,JPO LIBRA,8.06
I,12/26/17,PT EVERGLADES,3,KING OCEAN SERVICES,PLANET V,10
I,12/26/17,PT EVERGLADES,33,KING OCEAN SERVICES,PLANET V,0.25
I,12/26/17,PT EVERGLADES,64,HYBUR SHIPPING,VANQUISH,2
I,12/26/17,PT EVERGLADES,84,HAPAG LLOYD,JPO LIBRA,0.2
I,12/26/17,PT EVERGLADES,3,SEALAND,MAERSK WILMINGTON,6
I,12/26/17,PT EVERGLADES,16,HAMBURG SUD,JPO LIBRA,2
I,12/26/17,PT EVERGLADES,60,SEALAND,MAERSK WILMINGTON,0.97
I,12/26/17,PT EVERGLADES,62,CROWLEY LINER SERVICES,TUCANA J,22.01
I,12/26/17,PT EVERGLADES,87,KING OCEAN SERVICES,PLANET V,1
I,12/26/17,PT EVERGLADES,,HAPAG LLOYD,JPO LIBRA,7.2
I,12/26/17,PT EVERGLADES,2,CMA-CGM,JPO LIBRA,6
I,12/26/17,PT EVERGLADES,7,CMA-CGM,JPO LIBRA,20
I,12/26/17,PT EVERGLADES,39,HAPAG LLOYD,JPO LIBRA,4
I,12/26/17,PT EVERGLADES,7,CROWLEY LINER SERVICES,TUCANA J,1.8
I,12/26/17,PT EVERGLADES,8,KING OCEAN SERVICES,PLANET V,80.75
I,12/26/17,PT EVERGLADES,68,CMA-CGM,JPO LIBRA,3.12
I,12/26/17,PT EVERGLADES,62,SEALAND,MAERSK WILMINGTON,0.03
I,12/26/17,PT EVERGLADES,6,HAPAG LLOYD,JPO LIBRA,2
I,12/26/17,PT EVERGLADES,20,HAPAG LLOYD,JPO LIBRA,2
I,12/26/17,PT EVERGLADES,39,KING OCEAN SERVICES,PLANET V,14
I,12/26/17,PT EVERGLADES,61,CROWLEY LINER SERVICES,DENEB J,0
I,12/26/17,PT EVERGLADES,86,HYBUR SHIPPING,VANQUISH,0
I,12/26/17,PT EVERGLADES,20,CROWLEY LINER SERVICES,TUCANA J,2.7
I,12/26/17,PT EVERGLADES,44,KING OCEAN SERVICES,PLANET V,58
I,12/26/17,PT EVERGLADES,51,SEALAND,MAERSK WILMINGTON,2
I,12/26/17,PT EVERGLADES,94,HAMBURG SUD,JPO LIBRA,3
I,12/26/17,PT EVERGLADES,22,KING OCEAN SERVICES,PLANET V,1
I,12/26/17,PT EVERGLADES,40,HAMBURG SUD,JPO LIBRA,3
I,12/26/17,PT EVERGLADES,48,HAPAG LLOYD,JPO LIBRA,1.93
I,12/26/17,PT EVERGLADES,76,HAMBURG SUD,JPO LIBRA,21
I,12/26/17,PT EVERGLADES,,HAMBURG SUD,JPO LIBRA,30
I,12/26/17,PT EVERGLADES,3,HAPAG LLOYD,JPO LIBRA,8.11
I,12/26/17,PT EVERGLADES,7,AMERICAN PRESIDENT LINES,JPO LIBRA,17.64
I,12/26/17,PT EVERGLADES,20,KING OCEAN SERVICES,PLANET V,7
I,12/26/17,PT EVERGLADES,56,HAPAG LLOYD,JPO LIBRA,2.2
I,12/26/17,PT EVERGLADES,38,HAMBURG SUD,JPO LIBRA,3
I,12/26/17,PT EVERGLADES,70,HAPAG LLOYD,JPO LIBRA,12
I,12/26/17,PT EVERGLADES,18,HAMBURG SUD,JPO LIBRA,2
I,12/26/17,PT EVERGLADES,19,CMA-CGM,JPO LIBRA,4
I,12/26/17,PT EVERGLADES,42,HAMBURG SUD,JPO LIBRA,8
I,12/26/17,PT EVERGLADES,84,HYBUR SHIPPING,VANQUISH,2
I,12/26/17,PT EVERGLADES,84,KING OCEAN SERVICES,PLANET V,5.91
I,12/26/17,PT EVERGLADES,44,HAPAG LLOYD,JPO LIBRA,120
I,12/26/17,PT EVERGLADES,2,HAMBURG SUD,JPO LIBRA,3
I,12/26/17,PT EVERGLADES,8,HAPAG LLOYD,JPO LIBRA,6.07
I,12/26/17,PT EVERGLADES,42,CMA-CGM,JPO LIBRA,18
I,12/26/17,PT EVERGLADES,15,HAMBURG SUD,JPO LIBRA,4
I,12/26/17,PT EVERGLADES,28,KING OCEAN SERVICES,PLANET V,0.33
I,12/26/17,PT EVERGLADES,39,HYBUR SHIPPING,VANQUISH,2
I,12/26/17,PT EVERGLADES,82,HAMBURG SUD,JPO LIBRA,0.33
I,12/26/17,PT EVERGLADES,86,KING OCEAN SERVICES,PLANET V,0
I,12/26/17,PT EVERGLADES,7,KING OCEAN SERVICES,PLANET V,31.75
I,12/26/17,PT EVERGLADES,38,KING OCEAN SERVICES,PLANET V,0.5
I,12/26/17,PT EVERGLADES,,AMERICAN PRESIDENT LINES,JPO LIBRA,2
I,12/26/17,PT EVERGLADES,2,SEALAND,MAERSK WILMINGTON,8
I,12/26/17,PT EVERGLADES,7,SEALAND,MAERSK WILMINGTON,4
I,12/26/17,PT EVERGLADES,9,HAMBURG SUD,JPO LIBRA,4
I,12/26/17,PT EVERGLADES,85,HAPAG LLOYD,JPO LIBRA,6
I,12/26/17,PT EVERGLADES,86,HAMBURG SUD,JPO LIBRA,0
I,12/26/17,PT EVERGLADES,87,HAMBURG SUD,JPO LIBRA,1.33
I,12/26/17,PT EVERGLADES,95,SEALAND,MAERSK WILMINGTON,2
I,12/26/17,PT EVERGLADES,69,KING OCEAN SERVICES,PLANET V,30.33
I,12/26/17,PT EVERGLADES,82,SEALAND,MAERSK WILMINGTON,1
I,12/26/17,PT EVERGLADES,94,CMA-CGM,JPO LIBRA,6
I,12/26/17,PT EVERGLADES,8,HAMBURG SUD,JPO LIBRA,82
I,12/26/17,PT EVERGLADES,89,HAMBURG SUD,JPO LIBRA,2
I,12/26/17,PT EVERGLADES,,CMA-CGM,JPO LIBRA,5.41
I,12/26/17,PT EVERGLADES,76,HAPAG LLOYD,JPO LIBRA,4
I,12/26/17,PT EVERGLADES,94,SEALAND,MAERSK WILMINGTON,2
I,12/26/17,PT EVERGLADES,,SEALAND,MAERSK WILMINGTON,3
I,12/26/17,PT EVERGLADES,9,SEALAND,MAERSK WILMINGTON,3
I,12/26/17,PT EVERGLADES,25,CMA-CGM,JPO LIBRA,6.87
